Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
600,340533362,2006,234000,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.4,1235,128,5,Stasjonsvogn,4,5,Personbil,1000,39900
601,338503102,2007,186000,Manuell,Diesel,Blå,Forhjulsdrift,109,1.6,1341,132,5,Stasjonsvogn,5,5,Personbil,1300,39000
602,340496238,2012,148300,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.8,1432,162,2,Kasse,4,3,Varebil,1200,39476
603,331674956,2012,155000,Manuell,Diesel,Hvit,Forhjulsdrift,90,1.6,1386,151,3,Kasse,4,4,Varebil,825,39422
604,340400644,2009,225000,Manuell,Diesel,Svart,Forhjulsdrift,143,2.0,1595,143,5,Stasjonsvogn,5,7,Personbil,1600,39000
605,340390774,2012,169492,Automat,Diesel,Svart,Forhjulsdrift,90,1.6,1330,133,2,Kasse,4,7,Varebil,1300,38476
606,340390276,2006,314000,Manuell,Bensin,Sølv,Firehjulsdrift,107,1.6,1265,173,5,SUVOffroad,4,10,Personbil,1200,36845
607,340388052,2011,207000,Manuell,Bensin,Svart,Forhjulsdrift,86,1.2,1154,129,5,KombiFemdørs,5,4,Personbil,1100,39574
608,340276970,2005,220000,Automat,Bensin,Sølv,Bakhjulsdrift,163,1.8,1480,206,5,Stasjonsvogn,5,7,Personbil,1500,36845
609,310172734,2010,173000,Manuell,Bensin,Blå,Firehjulsdrift,91,1.3,1060,147,5,KombiFemdørs,5,9,Personbil,1000,39000
610,328691967,2007,226108,Manuell,Diesel,Rød,Forhjulsdrift,106,1.5,1407,145,5,KombiFemdørs,5,5,Personbil,1200,39777
611,340126503,2009,302814,Automat,Diesel,Svart,Forhjulsdrift,140,2.0,1370,156,5,Stasjonsvogn,5,5,Personbil,1400,36845
612,339991413,2011,194000,Manuell,Diesel,Grå,Forhjulsdrift,92,1.6,1453,119,5,Stasjonsvogn,4,5,Personbil,1300,35845
613,339943416,2010,322000,Manuell,Diesel,Svart,Firehjulsdrift,140,2.0,1775,183,7,SUVOffroad,4,4,Personbil,2000,36845
614,339956336,2008,208000,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.9,1385,135,5,Sedan,4,5,Personbil,1400,36845
615,339944363,2002,138375,Manuell,Bensin,Blå,Forhjulsdrift,97,1.4,1160,159,5,KombiFemdørs,4,6,Personbil,1000,36845
616,339951000,2012,161800,Automat,Diesel,Blå,Forhjulsdrift,111,1.6,1615,120,5,Stasjonsvogn,5,4,Personbil,1300,39900
617,339727130,2006,241328,Manuell,Bensin,Grønn,Firehjulsdrift,117,1.8,1520,248,5,Annet,5,5,Personbil,2000,39845
618,339810895,2008,235000,Manuell,Diesel,Beige,Firehjulsdrift,140,2.0,1695,183,7,SUVOffroad,5,3,Personbil,2000,36845
619,339745175,2005,233000,Manuell,Bensin,Grønn,Forhjulsdrift,129,1.8,1375,184,7,Flerbruksbil,5,5,Personbil,1300,35845
620,339698788,2007,206800,Automat,Diesel,Blå,Forhjulsdrift,140,2.0,1607,174,5,Stasjonsvogn,5,1,Personbil,1800,39900
621,321778699,2008,183866,Manuell,Diesel,Svart,Forhjulsdrift,140,2.0,1560,170,5,Sedan,4,3,Personbil,1500,39999
622,339522875,2006,271252,Automat,Diesel,Sølv,Firehjulsdrift,160,3.2,2110,278,7,SUVOffroad,5,5,Personbil,3300,36845
623,339465199,2004,259000,Automat,Bensin,Svart,Forhjulsdrift,179,2.0,1661,243,5,Stasjonsvogn,5,5,Personbil,1600,39845
624,339440590,2009,250800,Automat,Diesel,Brun,Forhjulsdrift,140,2.0,1587,177,5,Sedan,5,4,Personbil,1800,39900
625,339165963,2009,166000,Manuell,Diesel,Svart,Forhjulsdrift,90,1.4,1055,119,5,KombiFemdørs,4,3,Personbil,1050,39074
626,339161750,2004,266000,Automat,Bensin,Grå,Bakhjulsdrift,140,2.4,1656,231,5,Stasjonsvogn,5,7,Personbil,1800,39000
627,339078861,2011,198500,Manuell,Bensin,Rød,Forhjulsdrift,86,1.2,1041,121,5,KombiFemdørs,5,3,Personbil,1000,39900
628,338209105,2008,288888,Automat,Diesel,Grå,Forhjulsdrift,131,2.0,1597,189,5,Stasjonsvogn,5,5,Personbil,2000,36845
629,338948401,2007,274000,Automat,Diesel,Sølv,Bakhjulsdrift,150,2.1,1960,227,3,Annet,5,6,Varebil,2000,36231
630,331653791,2011,140000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,9,Varebil,1200,38422
631,338903826,2009,216000,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.9,1477,137,5,Stasjonsvogn,5,5,Personbil,1200,35845
632,338786764,2010,194952,Manuell,Diesel,Rød,Forhjulsdrift,105,1.6,1165,109,5,KombiFemdørs,5,4,Personbil,1200,40000
633,338766712,2012,171400,Manuell,Diesel,Grå,Forhjulsdrift,90,1.3,1290,126,2,Kasse,4,2,Varebil,1000,36000
634,338687508,2012,128609,Manuell,Bensin,Sølv,Forhjulsdrift,125,1.0,1332,114,5,KombiFemdørs,5,3,Personbil,1200,36845
635,338622066,2008,239900,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.4,1280,132,5,KombiFemdørs,5,2,Personbil,1000,39900
636,338508492,2010,158000,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.6,1517,119,5,KombiFemdørs,5,3,Personbil,1400,37845
637,338265622,2007,205000,Manuell,Diesel,Blå,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,4,5,Personbil,1300,36845
638,330338871,2005,318085,Automat,Diesel,Sølv,Firehjulsdrift,125,2.0,1763,240,5,SUVOffroad,5,6,Personbil,2000,36777
639,338279218,2006,294000,Manuell,Bensin,Sølv,Forhjulsdrift,140,2.4,1570,214,5,Stasjonsvogn,5,2,Personbil,1800,39900
640,338266368,2007,148000,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1185,118,4,Coupe,2,11,Personbil,750,38074
641,310815585,2007,250000,Manuell,Diesel,Svart,Forhjulsdrift,150,1.9,1535,159,5,Stasjonsvogn,5,3,Personbil,1400,36777
642,338066829,2009,163000,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1570,134,7,Stasjonsvogn,4,9,Personbil,1400,35845
643,330542264,2013,99600,Manuell,Bensin,Brun,Forhjulsdrift,68,1.0,845,95,5,KombiFemdørs,5,5,Personbil,700,38074
644,338000321,2008,197242,Manuell,Bensin,Svart,Forhjulsdrift,80,1.4,1161,157,5,KombiFemdørs,5,5,Personbil,800,39074
645,337995862,2012,320500,Manuell,Diesel,Grå,Forhjulsdrift,110,2.0,1816,119,5,Stasjonsvogn,5,2,Personbil,1600,39900
646,337950931,2007,132000,Manuell,Bensin,Sølv,Forhjulsdrift,69,1.0,980,127,5,KombiFemdørs,4,8,Personbil,750,39945
647,337867793,2011,292000,Manuell,Diesel,Sølv,Forhjulsdrift,140,2.2,2015,218,3,Kasse,6,13,Varebil,2800,36231
648,337830731,2012,156000,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.8,1393,159,2,Kasse,4,3,Varebil,1200,39476
649,337690055,2008,213286,Manuell,Diesel,Svart,Firehjulsdrift,140,2.2,1550,173,5,SUVOffroad,4,7,Personbil,2000,39000
650,337630581,2009,121150,Manuell,Diesel,Sølv,Forhjulsdrift,68,1.5,1410,140,2,Kasse,4,4,Varebil,1010,39900
651,337611867,2010,179568,Manuell,Diesel,Grå,Forhjulsdrift,136,2.0,1577,157,5,Stasjonsvogn,5,3,Personbil,1600,39845
652,337471062,2005,252000,Manuell,Diesel,Brun,Forhjulsdrift,105,1.9,1422,154,5,Sedan,4,8,Personbil,1500,39845
653,337464386,2011,260000,Manuell,Diesel,Hvit,Forhjulsdrift,90,1.6,1470,151,3,Kasse,5,4,Varebil,825,36231
654,337340103,2005,240000,Manuell,Diesel,Grå,Forhjulsdrift,116,2.0,1440,158,5,Stasjonsvogn,5,2,Personbil,1300,39845
655,337406436,2007,218300,Manuell,Diesel,Svart,Forhjulsdrift,140,2.0,1731,172,7,Flerbruksbil,4,4,Personbil,1700,39999
656,337343449,2007,170000,Manuell,Diesel,Grå,Forhjulsdrift,125,1.8,1695,166,2,Flerbruksbil,5,3,Varebil,1400,39731
657,337325709,2008,306274,Manuell,Diesel,Svart,Forhjulsdrift,116,1.9,1450,157,5,Stasjonsvogn,5,4,Personbil,1500,36845
658,336221948,2006,167147,Manuell,Diesel,Blå,Firehjulsdrift,101,1.9,1538,165,7,SUVOffroad,4,12,Personbil,1200,36600
659,336996470,2001,171259,Automat,Bensin,Grønn,Forhjulsdrift,116,1.8,1203,202,5,Stasjonsvogn,5,2,Personbil,1150,36845
660,336915985,2008,256887,Manuell,Diesel,Svart,Firehjulsdrift,152,2.2,1958,194,5,SUVOffroad,4,5,Personbil,2000,39999
661,336907661,2012,167530,Manuell,Diesel,Svart,Forhjulsdrift,69,1.4,1151,104,5,KombiFemdørs,5,6,Personbil,750,39900
662,336833570,1998,165546,Manuell,Bensin,Sølv,Bakhjulsdrift,118,1.9,1285,188,5,Sedan,4,6,Personbil,1475,36845
663,336566263,2005,262000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.4,1055,133,5,Annet,4,5,Personbil,900,39900
664,336551013,2011,230000,Manuell,Diesel,Hvit,Forhjulsdrift,90,1.6,1555,153,3,Kasse,4,6,Varebil,950,37231
665,336190804,2011,136429,Manuell,Diesel,Hvit,Forhjulsdrift,92,1.6,1155,99,5,Annet,4,7,Personbil,500,36777
666,334920954,2011,166350,Manuell,Diesel,Grå,Forhjulsdrift,110,1.7,1664,134,7,Annet,4,6,Personbil,1300,39000
667,327049722,2008,148600,Manuell,Diesel,Grå,Forhjulsdrift,110,1.7,1385,146,5,KombiFemdørs,5,2,Personbil,1400,39900
668,323775464,2002,260000,Manuell,Bensin,Svart,Forhjulsdrift,163,2.0,1570,230,4,Coupe,2,4,Personbil,1500,36777
669,323438225,2009,230211,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1318,118,5,Stasjonsvogn,5,2,Personbil,800,39900
670,323435108,2012,204000,Manuell,Diesel,Rød,Forhjulsdrift,90,1.4,1154,113,5,KombiFemdørs,4,7,Personbil,800,39845
671,322220428,2009,238500,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1289,129,4,KombiTredørs,3,2,Personbil,1300,39900
672,319650299,2011,169000,Manuell,Diesel,Grå,Forhjulsdrift,110,1.7,1571,119,5,KombiFemdørs,5,2,Personbil,1400,39900
673,318957730,2008,145500,Manuell,Diesel,Sølv,Forhjulsdrift,90,1.6,1517,128,5,Stasjonsvogn,5,2,Personbil,1400,39900
674,311950691,2009,137900,Manuell,Bensin,Sølv,Forhjulsdrift,114,1.6,1415,152,5,Stasjonsvogn,5,2,Personbil,1200,39900
675,252295229,2010,138000,Manuell,Bensin,Grå,Forhjulsdrift,105,1.4,1165,136,5,KombiTredørs,3,5,Personbil,500,39843
676,341518647,2009,150000,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1406,132,5,Stasjonsvogn,5,2,Personbil,1300,41845
677,341494878,2007,161883,Manuell,Diesel,Blå,Firehjulsdrift,106,1.5,1482,145,5,KombiFemdørs,5,6,Personbil,1200,41845
678,341477098,2011,210453,Manuell,Diesel,Grå,Forhjulsdrift,116,1.6,1377,117,5,KombiFemdørs,4,5,Personbil,1300,41845
679,341463940,2005,174000,Manuell,Bensin,Brun,Firehjulsdrift,150,2.0,1730,223,5,KombiFemdørs,4,11,Personbil,1600,41345
680,341467401,2011,214600,Manuell,Diesel,Blå,Forhjulsdrift,114,1.6,1502,99,5,Stasjonsvogn,5,2,Personbil,1300,44900
681,341459669,2012,105500,Manuell,Bensin,Svart,Forhjulsdrift,84,1.3,960,115,5,KombiFemdørs,5,2,Personbil,900,44672
682,341314303,2004,223500,Manuell,Diesel,Sølv,Forhjulsdrift,75,1.4,1055,133,5,Flerbruksbil,4,8,Personbil,900,40545
683,341422250,2010,335000,Manuell,Diesel,Sølv,Firehjulsdrift,105,1.9,1531,176,2,Stasjonsvogn,5,2,Varebil,1500,41231
684,341385423,2005,262000,Automat,Diesel,Sølv,Bakhjulsdrift,150,2.1,1565,188,5,Sedan,4,18,Personbil,1900,44845
685,341387170,2012,225000,Manuell,Diesel,Hvit,Firehjulsdrift,147,2.0,1550,158,5,Stasjonsvogn,5,4,Personbil,2000,44305
686,341373695,2011,270000,Manuell,Diesel,Rød,Forhjulsdrift,105,1.6,1315,102,5,KombiFemdørs,4,10,Personbil,1200,41845
687,341358108,2007,227000,Manuell,Diesel,Svart,Forhjulsdrift,116,1.9,1525,154,5,Stasjonsvogn,5,4,Personbil,1500,42990
688,341360709,2012,67025,Manuell,Bensin,Svart,Forhjulsdrift,86,1.2,1061,117,5,Stasjonsvogn,5,2,Personbil,1100,43845
689,341344839,2012,118300,Manuell,Diesel,Blå,Forhjulsdrift,90,1.6,1465,134,3,Kasse,4,5,Varebil,960,43000
690,341331687,2010,181900,Manuell,Diesel,Blå,Forhjulsdrift,116,2.0,1380,118,5,KombiFemdørs,5,4,Personbil,1200,44900
691,338068300,2003,173009,Automat,Bensin,Grå,Firehjulsdrift,140,2.0,1515,237,5,KombiFemdørs,4,6,Personbil,1300,41845
692,341022349,2010,330000,Automat,Diesel,Hvit,Firehjulsdrift,150,2.1,2018,270,3,Kasse,5,8,Varebil,2000,40231
693,341293044,2010,206500,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1425,137,5,KombiFemdørs,5,3,Personbil,1300,41845
694,340826279,2006,362500,Automat,Diesel,Sølv,Firehjulsdrift,185,2.4,2058,239,7,SUVOffroad,5,3,Personbil,2250,41845
695,328344740,2006,149725,Manuell,Diesel,Grå,Bakhjulsdrift,122,2.0,1310,150,5,KombiFemdørs,5,4,Personbil,1200,41777
696,341244877,2010,167143,Manuell,Diesel,Grå,Forhjulsdrift,105,1.6,1540,119,5,Stasjonsvogn,5,1,Personbil,1400,40345
697,341118110,2004,172000,Manuell,Bensin,Sølv,Forhjulsdrift,110,1.6,1265,172,5,KombiFemdørs,4,5,Personbil,1300,41845
698,341171015,2004,250538,Automat,Bensin,Svart,Forhjulsdrift,179,2.0,1586,243,5,Stasjonsvogn,5,3,Personbil,1600,41845
699,341192707,2006,259500,Manuell,Diesel,Svart,Firehjulsdrift,140,2.0,1737,184,5,Stasjonsvogn,5,12,Personbil,2000,40845
700,331652711,2006,201168,Manuell,Bensin,Svart,Firehjulsdrift,136,2.0,1540,224,5,SUVOffroad,5,4,Personbil,1500,44777
701,341172111,2007,169000,Manuell,Diesel,Grå,Forhjulsdrift,136,2.0,1597,146,5,Sedan,4,7,Personbil,1700,41845
702,341161382,2009,253477,Manuell,Diesel,Svart,Firehjulsdrift,150,2.0,1645,156,5,Stasjonsvogn,5,6,Personbil,1700,44845
703,333807401,2009,250895,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1406,132,5,Stasjonsvogn,4,4,Personbil,1300,40777
704,341142837,2003,126300,Automat,Bensin,Grå,Forhjulsdrift,163,1.8,1545,199,5,Sedan,4,8,Personbil,1500,41845
705,341141968,2010,156000,Manuell,Bensin,Brun,Bakhjulsdrift,95,1.5,1245,139,5,Flerbruksbil,5,3,Personbil,1000,44845
706,340737233,2014,208000,Manuell,Bensin,Grå,Firehjulsdrift,84,0.9,1050,114,5,KombiFemdørs,4,2,Personbil,800,45000
707,339091956,2015,261199,Manuell,Diesel,Hvit,Forhjulsdrift,90,1.6,1390,128,3,Kasse,4,8,Varebil,960,45000
708,340846317,2005,277000,Automat,Bensin,Blå,Forhjulsdrift,179,2.0,1553,227,5,Sedan,4,1,Personbil,1600,44845
709,341100952,2007,153000,Manuell,Diesel,Sølv,Forhjulsdrift,125,1.8,1669,164,7,Flerbruksbil,5,5,Personbil,1450,40845
710,341099102,2003,317350,Automat,Diesel,Sølv,Bakhjulsdrift,150,2.1,1735,188,5,Stasjonsvogn,5,4,Personbil,2100,44845
711,341096929,2008,137220,Manuell,Bensin,Sølv,Firehjulsdrift,91,1.3,1060,151,5,KombiFemdørs,5,5,Personbil,1000,43074
712,341068031,2012,208000,Manuell,Diesel,Sølv,Forhjulsdrift,140,2.0,1750,169,5,SUVOffroad,5,9,Personbil,1045,45000
713,340999198,2007,263400,Automat,Diesel,Grå,Firehjulsdrift,155,2.2,2021,212,5,SUVOffroad,4,5,Personbil,2000,42880
714,339590200,2011,213211,Manuell,Diesel,Svart,Forhjulsdrift,92,1.6,1378,119,5,Stasjonsvogn,5,2,Personbil,1300,41845
715,335882209,2011,176500,Manuell,Diesel,Grå,Forhjulsdrift,110,1.7,1613,121,5,Stasjonsvogn,5,7,Personbil,1200,41845
716,319415760,2006,188000,Manuell,Diesel,Svart,Bakhjulsdrift,122,2.0,1310,150,5,KombiFemdørs,4,6,Personbil,1200,44777
717,341018943,2007,275555,Manuell,Diesel,Blå,Forhjulsdrift,131,2.0,1576,156,5,Stasjonsvogn,4,9,Personbil,1800,43845
718,341025408,2010,227100,Manuell,Bensin,Grå,Forhjulsdrift,109,1.4,1415,138,5,Stasjonsvogn,5,1,Personbil,1200,44900
719,327315095,2011,131000,Manuell,Bensin,Hvit,Forhjulsdrift,69,1.2,905,119,4,Cabriolet,2,1,Personbil,800,45000
720,340895314,2008,125700,Manuell,Diesel,Rød,Firehjulsdrift,140,2.0,1491,164,5,KombiFemdørs,4,8,Personbil,1600,41845
721,340865949,2010,214000,Manuell,Diesel,Rød,Forhjulsdrift,109,1.6,1570,130,7,KombiFemdørs,4,13,Personbil,1400,41845
722,340693498,2006,219000,Automat,Diesel,Svart,Forhjulsdrift,105,1.9,1466,154,5,KombiFemdørs,4,11,Personbil,1400,41845
723,328519663,2008,254000,Automat,Diesel,Svart,Bakhjulsdrift,177,2.0,1520,146,5,Stasjonsvogn,5,3,Personbil,1600,41776
724,340747124,2009,139962,Manuell,Diesel,Grå,Forhjulsdrift,75,1.6,1433,153,3,Stasjonsvogn,5,5,Varebil,975,42990
725,340738241,2005,57700,Manuell,Bensin,Sølv,Forhjulsdrift,65,1.0,890,134,5,KombiFemdørs,5,3,Personbil,650,43074
726,340694294,2012,151000,Automat,Bensin,Grå,Firehjulsdrift,163,2.0,1469,195,5,SUVOffroad,5,2,Personbil,1600,40845
727,267523143,2006,251647,Automat,Diesel,Sølv,Bakhjulsdrift,122,2.1,1510,188,5,Stasjonsvogn,5,5,Personbil,1500,41345
728,340618013,2011,124542,Manuell,Diesel,Beige,Forhjulsdrift,90,1.6,1247,124,5,Flerbruksbil,5,2,Personbil,1200,41845
729,338796302,2010,242000,Manuell,Diesel,Rød,Firehjulsdrift,105,1.9,1473,172,2,Kasse,5,4,Varebil,1500,41231
730,340613032,2009,227400,Manuell,Diesel,Svart,Forhjulsdrift,105,1.9,1320,135,5,KombiFemdørs,5,5,Personbil,1400,44845
731,340607606,2012,422307,Automat,Diesel,Gul,Bakhjulsdrift,163,2.1,2170,219,3,Kasse,6,6,Varebil,2000,41231
732,340605138,2007,395000,Automat,Diesel,Grå,Firehjulsdrift,170,3.2,2285,280,2,KombiFemdørs,4,8,Varebil,3395,41231
733,340494854,2006,261200,Manuell,Bensin,Svart,Forhjulsdrift,140,2.4,1503,209,5,Sedan,4,7,Personbil,1600,41845
734,340485168,2013,146300,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,6,Varebil,1200,41476
735,340451825,2009,255000,Automat,Bensin,Hvit,Forhjulsdrift,136,2.0,1390,180,5,Sedan,4,8,Personbil,1500,41845
736,339113662,2008,187000,Manuell,Diesel,Grå,Forhjulsdrift,163,1.9,1326,135,5,KombiFemdørs,4,5,Personbil,1400,44845
737,340353840,2008,282000,Automat,Diesel,Svart,Bakhjulsdrift,136,2.1,1615,176,5,Stasjonsvogn,4,4,Personbil,1800,41845
738,340361120,2010,257000,Manuell,Diesel,Hvit,Firehjulsdrift,136,2.0,1538,169,5,SUVOffroad,5,3,Personbil,2100,41845
739,340038756,2011,202000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1429,147,3,Kasse,4,8,Varebil,750,41231
740,340350867,2011,139200,Manuell,Diesel,Hvit,Forhjulsdrift,90,1.6,1515,151,3,Kasse,4,8,Varebil,835,42000
741,340335241,2010,138973,Manuell,Gass,Hvit,Forhjulsdrift,109,2.0,1478,157,2,Stasjonsvogn,6,6,Varebil,1300,45000
742,340292579,2008,302500,Manuell,Diesel,Grå,Firehjulsdrift,150,2.0,1530,153,5,Stasjonsvogn,5,1,Personbil,1700,40845
743,340246317,2008,192000,Manuell,Diesel,Blå,Forhjulsdrift,116,1.9,1465,137,5,Sedan,4,4,Personbil,1300,45000
744,340249771,2012,132000,Automat,Diesel,Grå,Forhjulsdrift,105,1.6,1315,123,5,Stasjonsvogn,5,3,Personbil,1400,44900
745,339856120,2007,195912,Manuell,Diesel,Hvit,Forhjulsdrift,109,1.6,1110,118,4,KombiTredørs,3,5,Personbil,750,40074
746,340096424,2012,77200,Manuell,Diesel,Sølv,Forhjulsdrift,89,1.6,1291,0,5,KombiFemdørs,5,1,Personbil,1400,44900
747,340077704,2006,145108,Automat,Diesel,Grå,Firehjulsdrift,109,2.0,1618,240,5,SUVOffroad,5,8,Personbil,2000,41845
748,340031529,2008,218250,Manuell,Diesel,Sølv,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,4,9,Personbil,1300,43845
749,340011048,2009,150000,Manuell,Bensin,Grå,Forhjulsdrift,122,1.4,1215,144,5,Sedan,4,7,Personbil,1300,46845
750,339929466,2012,185194,Manuell,Bensin,Svart,Forhjulsdrift,69,1.2,997,119,5,KombiFemdørs,5,2,Personbil,800,44074
751,339903447,2008,355000,Manuell,Diesel,Blå,Forhjulsdrift,136,2.0,1664,157,5,Stasjonsvogn,5,9,Personbil,1600,41845
752,339846412,2011,234000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1359,149,2,Kasse,6,5,Varebil,1400,43231
753,339777920,2010,155325,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1082,109,5,KombiFemdørs,5,7,Personbil,1200,41845
754,339748824,2004,295823,Manuell,Diesel,Svart,Firehjulsdrift,109,2.0,1815,216,5,SUVOffroad,5,4,Personbil,1850,41845
755,339491702,2010,242450,Manuell,Diesel,Svart,Forhjulsdrift,105,1.6,1239,99,5,KombiFemdørs,5,3,Personbil,1400,44845
756,339622964,2010,221400,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1539,129,5,Stasjonsvogn,5,4,Personbil,1300,44000
757,339698567,2010,206200,Manuell,Bensin,Sølv,Forhjulsdrift,109,1.5,1345,147,5,Sedan,5,2,Personbil,1100,44900
758,339673798,2004,281000,Manuell,Diesel,Svart,Firehjulsdrift,150,2.0,1745,191,5,SUVOffroad,5,4,Personbil,1700,40845
759,339656193,2008,284000,Automat,Diesel,Svart,Firehjulsdrift,150,2.0,1790,233,5,SUVOffroad,5,2,Personbil,1700,41845
760,214615287,2012,250000,Manuell,Diesel,Hvit,Forhjulsdrift,114,1.6,1315,99,5,Stasjonsvogn,5,3,Personbil,1300,43982
761,339382344,2007,290000,Manuell,Diesel,Grønn,Firehjulsdrift,140,2.0,1570,180,5,SUVOffroad,5,8,Personbil,1500,40845
762,339483057,2010,148673,Manuell,Diesel,Rød,Forhjulsdrift,95,1.6,1025,107,5,KombiTredørs,3,3,Personbil,750,44900
763,339477877,2011,216000,Manuell,Diesel,Hvit,Forhjulsdrift,105,1.6,1295,114,5,Stasjonsvogn,4,7,Personbil,1400,41844
764,339418811,2010,126000,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1311,120,5,KombiFemdørs,5,2,Personbil,1520,41845
765,339355635,2004,221700,Manuell,Bensin,Grå,Firehjulsdrift,128,2.0,1355,230,5,SUVOffroad,5,1,Personbil,1850,44900
766,325853225,2007,333000,Manuell,Diesel,Hvit,Forhjulsdrift,120,2.2,2130,240,3,Kasse,4,8,Varebil,2500,44986
767,339248419,2010,118919,Manuell,Diesel,Grå,Forhjulsdrift,90,1.4,1055,110,5,KombiFemdørs,4,3,Personbil,1050,43845
768,332614282,2010,145250,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1334,124,5,Stasjonsvogn,5,6,Personbil,1400,41376
769,334699996,2005,79650,Automat,Bensin,Sølv,Forhjulsdrift,83,1.3,985,137,5,KombiFemdørs,5,7,Personbil,800,41900
770,339103460,2006,215000,Automat,El+Bensin,Grå,Firehjulsdrift,272,3.3,2000,192,5,SUVOffroad,5,7,Personbil,2000,45000
771,331621829,2002,321340,Automat,Diesel,Grønn,Bakhjulsdrift,163,2.5,1605,216,5,Sedan,4,6,Personbil,2000,41777
772,339044607,2008,276500,Automat,Diesel,Grå,Firehjulsdrift,179,2.7,1950,229,5,Stasjonsvogn,5,5,Personbil,1900,44900
773,333140608,2007,250000,Manuell,Diesel,Hvit,Forhjulsdrift,114,2.0,1786,227,3,Kasse,5,6,Varebil,2000,43186
774,328382848,2009,146486,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1500,137,5,KombiFemdørs,4,6,Personbil,1300,41777
775,338653309,2014,167700,Manuell,Bensin,Blå,Forhjulsdrift,80,1.0,1024,99,5,KombiFemdørs,5,2,Personbil,650,44900
776,338588639,2012,187550,Manuell,Bensin,Grå,Forhjulsdrift,99,1.3,1250,136,5,KombiFemdørs,5,2,Personbil,1000,44305
777,338347525,2011,60100,Manuell,Bensin,Sølv,Forhjulsdrift,68,1.0,855,103,4,KombiFemdørs,5,4,Personbil,200,43845
778,338512823,2004,269864,Manuell,Diesel,Grå,Firehjulsdrift,150,2.0,1820,191,5,SUVOffroad,4,6,Personbil,1700,40777
779,338501943,2007,180000,Manuell,Bensin,Sølv,Forhjulsdrift,102,1.6,1205,169,5,KombiTredørs,3,5,Personbil,1200,45000
780,338380432,2011,199000,Manuell,Diesel,Svart,Forhjulsdrift,116,1.6,1424,109,5,Stasjonsvogn,4,5,Personbil,1200,41845
781,337765392,2010,208100,Manuell,Bensin,Grå,Forhjulsdrift,132,1.6,1410,153,5,Stasjonsvogn,4,6,Personbil,1400,44999
782,337335540,2007,228452,Manuell,Diesel,Rød,Forhjulsdrift,90,2.0,1765,222,3,Kasse,6,5,Varebil,2000,42231
783,335206205,2012,270000,Manuell,Diesel,Hvit,Forhjulsdrift,114,1.6,1315,99,5,Stasjonsvogn,5,3,Personbil,1300,44845
784,337472773,2005,221397,Manuell,Bensin,Rød,Forhjulsdrift,109,1.6,1590,178,4,Cabriolet,2,6,Personbil,1200,41845
785,337198323,2008,289000,Manuell,Diesel,Grå,Firehjulsdrift,140,2.0,1660,183,7,KombiFemdørs,5,11,Personbil,2000,41345
786,337255631,2003,335000,Manuell,Diesel,Grå,Bakhjulsdrift,150,2.0,1415,153,5,Sedan,4,12,Personbil,1600,41845
787,337095177,2009,212420,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1318,118,5,Stasjonsvogn,5,3,Personbil,800,41345
788,336893061,2011,126000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.8,1500,159,2,Kasse,4,10,Varebil,1200,41000
789,328222285,2009,213658,Manuell,Diesel,Blå,Forhjulsdrift,110,2.0,1538,154,5,KombiFemdørs,5,2,Personbil,1600,43777
790,336111510,2007,226715,Manuell,Diesel,Rød,Forhjulsdrift,109,1.6,1373,129,4,Annet,2,12,Personbil,1300,40845
791,330450708,2013,263000,Manuell,Diesel,Brun,Firehjulsdrift,90,1.4,1240,130,5,Flerbruksbil,5,2,Personbil,800,44147
