id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Hjuldrift,Effekt,Vekt,AntallSeter,Karosseri,AntallDører,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
820,341437634,2004,176470,Manuell,Bensin,Firehjulsdrift,128,1355,5,SUV,5,Personbil,1850,36845
821,341415163,2007,207000,Manuell,Diesel,Forhjulsdrift,105,1477,5,Stasjonsvogn,5,Personbil,1500,38845
822,326073019,2003,88000,Manuell,Bensin,Forhjulsdrift,75,1114,4,KombiFemdørs,4,Personbil,1000,39900
823,341406491,2004,242000,Automat,Diesel,Bakhjulsdrift,150,1735,5,Stasjonsvogn,5,Personbil,2100,39845
824,337373888,2008,231000,Automat,Diesel,Forhjulsdrift,120,1586,5,Flerbruksbil,5,Personbil,1400,38000
825,336876808,2007,269000,Automat,Diesel,Bakhjulsdrift,150,1535,5,Stasjonsvogn,5,Personbil,1500,39845
826,341389446,2009,172000,Manuell,Diesel,Forhjulsdrift,90,1277,5,KombiFemdørs,5,Personbil,1200,38845
827,341389373,2006,255420,Manuell,Diesel,Firehjulsdrift,136,1530,5,SUV,4,Personbil,2000,38500
828,341380867,2006,247000,Manuell,Diesel,Forhjulsdrift,140,1731,7,Flerbruksbil,5,Personbil,1700,37845
829,341365384,2008,184944,Manuell,Diesel,Forhjulsdrift,109,1165,4,Coupe,2,Personbil,750,37074
830,341359726,2007,129890,Manuell,Bensin,Forhjulsdrift,95,1225,5,KombiFemdørs,4,Personbil,1000,36845
831,341359146,2003,203000,Automat,Bensin,Bakhjulsdrift,272,1860,5,Sedan,4,Personbil,2100,36845
832,341361141,2006,175000,Manuell,Bensin,Forhjulsdrift,88,960,5,KombiTredørs,3,Personbil,750,39000
833,341353529,2008,218000,Manuell,Diesel,Forhjulsdrift,150,1705,5,Stasjonsvogn,5,Personbil,1800,35845
834,341357900,2012,116700,Manuell,Bensin,Forhjulsdrift,69,1163,5,KombiFemdørs,5,Personbil,850,39900
835,341346328,2006,265000,Manuell,Diesel,Forhjulsdrift,177,1485,5,Stasjonsvogn,4,Personbil,1300,37845
836,341346174,2008,245500,Automat,Bensin,Forhjulsdrift,143,1425,5,Sedan,4,Personbil,1300,36845
837,340115835,2005,245574,Manuell,Diesel,Firehjulsdrift,140,1450,5,KombiFemdørs,5,Personbil,1600,36845
838,341325788,2007,217400,Manuell,Diesel,Forhjulsdrift,90,1235,5,Stasjonsvogn,5,Personbil,1000,39900
839,341307774,2012,231000,Automat,Diesel,Forhjulsdrift,68,1155,5,KombiFemdørs,4,Personbil,950,39672
840,330095896,2009,278216,Automat,Diesel,Forhjulsdrift,170,1522,5,Stasjonsvogn,5,Personbil,1800,36777
841,316612584,2010,229120,Automat,Diesel,Forhjulsdrift,116,1509,5,Stasjonsvogn,5,Personbil,1300,36777
842,341291597,2003,340000,Automat,Bensin,Firehjulsdrift,272,2117,7,SUV,5,Personbil,2250,36845
843,341283906,2007,239800,Manuell,Diesel,Firehjulsdrift,136,1900,4,Pickup,2,Personbil,2700,36845
844,341290275,2005,130000,Manuell,Diesel,Forhjulsdrift,75,975,5,KombiFemdørs,5,Personbil,900,39000
845,341280937,2009,293500,Manuell,Diesel,Forhjulsdrift,143,1520,5,Stasjonsvogn,5,Personbil,1600,39845
846,341270752,2014,245662,Manuell,Diesel,Forhjulsdrift,101,1881,3,Kasse,4,Varebil,2350,36476
847,341272042,2004,63011,Manuell,Bensin,Forhjulsdrift,64,1137,5,KombiTredørs,3,Personbil,800,39845
848,341270538,2006,242400,Manuell,Diesel,Forhjulsdrift,90,1205,5,KombiFemdørs,5,Personbil,1000,39900
849,337159638,2007,192300,Manuell,Diesel,Forhjulsdrift,116,1525,5,Stasjonsvogn,4,Personbil,1500,38845
850,341262578,2007,234461,Manuell,Diesel,Forhjulsdrift,140,1668,7,Flerbruksbil,5,Personbil,1750,40000
851,341261940,2007,72611,Manuell,Bensin,Bakhjulsdrift,75,1100,5,KombiTredørs,2,Personbil,1100,39000
852,341261620,2008,275000,Manuell,Diesel,Forhjulsdrift,126,1465,5,KombiFemdørs,5,Personbil,1300,35845
853,341252022,2009,178000,Manuell,Diesel,Firehjulsdrift,140,1570,5,SUV,4,Personbil,1425,38845
854,341251619,2007,172500,Automat,Bensin,Forhjulsdrift,102,1461,5,KombiFemdørs,5,Personbil,1200,39900
855,341217855,2011,211500,Manuell,Diesel,Forhjulsdrift,75,1429,3,Kasse,4,Varebil,750,36000
856,341221425,2009,182840,Manuell,Bensin,Bakhjulsdrift,122,1340,5,KombiTredørs,3,Personbil,1200,39900
857,341220615,2006,187000,Manuell,Diesel,Forhjulsdrift,109,1567,7,Stasjonsvogn,5,Personbil,1300,39000
858,317051166,2001,263000,Manuell,Bensin,Forhjulsdrift,150,1320,5,Coupe,3,Personbil,1600,37277
859,336166572,2011,260000,Manuell,Diesel,Forhjulsdrift,109,1729,5,Stasjonsvogn,4,Personbil,1300,40000
860,341181425,2005,159900,Manuell,Bensin,Firehjulsdrift,106,1445,4,Annet,2,Personbil,1600,39900
861,341179821,2009,251000,Manuell,Diesel,Firehjulsdrift,140,1671,5,Stasjonsvogn,5,Personbil,2000,37845
862,336047352,2006,326294,Automat,Diesel,Bakhjulsdrift,163,1520,5,Stasjonsvogn,4,Personbil,1600,36845
863,341164021,2008,211000,Manuell,Diesel,Forhjulsdrift,140,1576,5,Stasjonsvogn,4,Personbil,1800,39999
864,326263287,2007,130000,Automat,Bensin,Forhjulsdrift,97,1263,5,Sedan,4,Personbil,700,39777
865,341135961,2008,69000,Manuell,Diesel,Forhjulsdrift,90,1352,5,KombiFemdørs,4,Personbil,1200,39999
866,341161716,2008,296000,Manuell,Diesel,Firehjulsdrift,156,1825,7,SUV,4,Personbil,2000,36845
867,340886086,2007,207000,Manuell,Bensin,Bakhjulsdrift,129,1360,5,Sedan,4,Personbil,1250,39845
868,341133407,2004,159956,Automat,Bensin,Forhjulsdrift,87,935,5,KombiFemdørs,4,Personbil,900,38074
869,341137684,2009,335000,Automat,Diesel,Firehjulsdrift,140,1679,5,SUV,5,Personbil,2000,39000
870,341133845,2010,146994,Manuell,Bensin,Forhjulsdrift,69,985,5,KombiTredørs,3,Personbil,750,36845
871,341061893,2007,154200,Manuell,Diesel,Forhjulsdrift,90,1055,5,KombiFemdørs,4,Personbil,1050,35074
872,341114797,2012,218000,Automat,Diesel,Firehjulsdrift,170,2089,7,SUV,5,Personbil,1056,39305
873,341086096,2007,122895,Manuell,Diesel,Forhjulsdrift,69,1185,2,Kasse,3,Varebil,1100,36231
874,339111615,2010,201605,Manuell,Diesel,Forhjulsdrift,105,1375,5,Stasjonsvogn,4,Personbil,1400,36845
875,341025055,2009,185200,Manuell,Diesel,Firehjulsdrift,140,1627,5,Sedan,5,Personbil,2000,39900
876,341017236,2005,143712,Automat,Bensin,Firehjulsdrift,125,1415,5,Stasjonsvogn,5,Personbil,1200,39845
877,341015626,2001,211000,Automat,Bensin,Forhjulsdrift,150,1365,5,KombiFemdørs,5,Personbil,1600,39900
878,341011826,2007,126500,Manuell,Bensin,Forhjulsdrift,80,1161,5,KombiFemdørs,5,Personbil,800,39000
879,340899865,2002,365000,Manuell,Diesel,Firehjulsdrift,131,1540,5,Stasjonsvogn,5,Personbil,1800,36845
880,340993245,2008,233000,Manuell,Diesel,Forhjulsdrift,109,1411,5,Stasjonsvogn,4,Personbil,1300,39900
881,340989837,2015,123900,Manuell,Bensin,Forhjulsdrift,80,845,5,KombiFemdørs,4,Personbil,200,38074
882,319773518,1998,508000,Manuell,Bensin,Bakhjulsdrift,135,1491,5,Stasjonsvogn,5,Personbil,1800,39777
883,340908105,2012,206632,Manuell,Diesel,Forhjulsdrift,105,1370,2,Kasse,4,Varebil,1300,36476
884,340691314,2007,206000,Manuell,Diesel,Forhjulsdrift,114,1765,3,Kasse,5,Varebil,2000,39231
885,340900587,2008,119000,Manuell,Diesel,Forhjulsdrift,90,1502,5,Stasjonsvogn,4,Personbil,1400,38845
886,340930491,2007,295000,Manuell,Diesel,Firehjulsdrift,140,1550,5,SUV,4,Personbil,2000,38900
887,340904591,2007,179675,Manuell,Diesel,Forhjulsdrift,109,1416,5,Stasjonsvogn,4,Personbil,1300,36845
888,340904993,2012,247800,Automat,Diesel,Forhjulsdrift,116,1351,5,Stasjonsvogn,5,Personbil,1300,36845
889,339091834,2009,189000,Manuell,Bensin,Forhjulsdrift,124,1260,5,KombiFemdørs,4,Personbil,1300,36845
890,340139281,2007,222187,Manuell,Diesel,Firehjulsdrift,105,1460,5,Stasjonsvogn,5,Personbil,1600,35845
891,340896591,2008,117000,Manuell,Diesel,Forhjulsdrift,90,1470,5,KombiFemdørs,4,Personbil,1400,39845
892,340891280,2006,174032,Manuell,Diesel,Forhjulsdrift,105,1720,7,Flerbruksbil,5,Personbil,1500,38845
893,340610431,2001,362497,Manuell,Diesel,Forhjulsdrift,140,1587,5,Stasjonsvogn,5,Personbil,1800,35845
894,340871289,2010,123250,Manuell,Bensin,Forhjulsdrift,69,985,5,KombiFemdørs,5,Personbil,750,39000
895,340831028,1995,479999,Manuell,Bensin,Bakhjulsdrift,135,1400,5,Sedan,4,Personbil,1600,36845
896,340819066,2008,204000,Manuell,Diesel,Forhjulsdrift,109,1406,5,Stasjonsvogn,5,Personbil,1300,39845
897,307659125,2011,222000,Manuell,Diesel,Forhjulsdrift,110,1428,5,Stasjonsvogn,5,Personbil,1200,36777
898,149492060,2008,446000,Automat,Diesel,Bakhjulsdrift,136,1565,5,Sedan,4,Personbil,1900,37779
899,340761745,2002,242800,Manuell,Bensin,Forhjulsdrift,110,1235,5,Stasjonsvogn,4,Personbil,1300,36845
900,340764476,2009,227000,Manuell,Diesel,Forhjulsdrift,90,1275,5,Annet,4,Personbil,1000,38845
901,340755440,2010,229000,Manuell,Diesel,Forhjulsdrift,109,1470,5,Stasjonsvogn,5,Personbil,1300,36845
902,340741481,2010,140200,Manuell,Diesel,Forhjulsdrift,109,1318,5,KombiFemdørs,5,Personbil,1300,39900
903,340726879,2011,268000,Manuell,Diesel,Forhjulsdrift,90,1429,5,Flerbruksbil,4,Personbil,1300,38845
904,340708434,2001,242000,Automat,Bensin,Forhjulsdrift,179,1491,5,Sedan,5,Personbil,1600,39990
905,340682942,1997,210147,Manuell,Bensin,Forhjulsdrift,101,1190,4,Cabriolet,2,Personbil,1000,36845
906,340675608,2007,169137,Manuell,Diesel,Forhjulsdrift,90,1205,5,KombiFemdørs,5,Personbil,1000,36845
907,340654233,2006,221000,Manuell,Bensin,Firehjulsdrift,106,1445,4,SUV,2,Personbil,1600,39845
908,340630611,2004,332000,Manuell,Diesel,Firehjulsdrift,109,1735,7,SUV,5,Personbil,1850,37845
909,340630382,2000,285450,Manuell,Bensin,Forhjulsdrift,150,1300,5,Stasjonsvogn,5,Personbil,1300,36800
910,340625705,2008,218000,Manuell,Diesel,Forhjulsdrift,114,1517,5,KombiFemdørs,4,Personbil,1400,37845
911,340617847,2001,124200,Automat,Bensin,Forhjulsdrift,86,925,5,KombiFemdørs,5,Personbil,900,35845
912,340603530,2008,232000,Automat,Diesel,Forhjulsdrift,140,1635,5,Stasjonsvogn,5,Personbil,1600,36845
913,340614110,2007,150000,Manuell,Bensin,Forhjulsdrift,102,1320,5,KombiFemdørs,4,Personbil,1200,39000
914,340602469,2011,227000,Manuell,Diesel,Forhjulsdrift,75,1508,3,Kasse,4,Varebil,750,37231
915,340599380,2006,269594,Manuell,Diesel,Bakhjulsdrift,163,1340,5,KombiFemdørs,5,Personbil,1200,36845
916,339045260,2011,165752,Manuell,Bensin,Forhjulsdrift,60,1150,5,KombiFemdørs,5,Personbil,500,41277
917,340590923,2009,232000,Manuell,Bensin,Forhjulsdrift,140,1428,7,Flerbruksbil,4,Personbil,1200,39000
918,340582996,2006,88370,Manuell,Bensin,Forhjulsdrift,75,1200,2,Flerbruksbil,5,Varebil,900,38731
919,340533362,2006,234000,Manuell,Diesel,Forhjulsdrift,90,1235,5,Stasjonsvogn,4,Personbil,1000,39900
920,338503102,2007,186000,Manuell,Diesel,Forhjulsdrift,109,1341,5,Stasjonsvogn,5,Personbil,1300,39000
921,340496238,2012,148300,Manuell,Diesel,Forhjulsdrift,75,1432,2,Kasse,4,Varebil,1200,39476
922,340462215,2007,217000,Manuell,Bensin,Forhjulsdrift,170,1441,5,KombiFemdørs,4,Personbil,1400,39000
923,340452185,2010,90545,Manuell,Bensin,Forhjulsdrift,78,970,5,KombiFemdørs,5,Personbil,850,39900
924,331674956,2012,155000,Manuell,Diesel,Forhjulsdrift,90,1386,3,Kasse,4,Varebil,825,39422
925,340400644,2009,225000,Manuell,Diesel,Forhjulsdrift,143,1595,5,Stasjonsvogn,5,Personbil,1600,39000
926,340390774,2012,169492,Automat,Diesel,Forhjulsdrift,90,1330,2,Kasse,4,Varebil,1300,38476
927,340390276,2006,314000,Manuell,Bensin,Firehjulsdrift,107,1265,5,SUV,4,Personbil,1200,36845
928,335765665,2007,250000,Automat,Bensin,Forhjulsdrift,124,1265,5,Annet,4,Personbil,1200,39848
929,340388052,2011,207000,Manuell,Bensin,Forhjulsdrift,86,1154,5,KombiFemdørs,5,Personbil,1100,39574
930,340362157,2011,124300,Manuell,Diesel,Forhjulsdrift,90,1247,5,KombiFemdørs,5,Personbil,1200,36000
931,340343451,2011,178000,Manuell,Diesel,Forhjulsdrift,84,1810,3,Kasse,4,Varebil,2200,39500
932,330374045,2010,191000,Manuell,Diesel,Firehjulsdrift,105,1405,5,Stasjonsvogn,5,Personbil,1600,39777
933,340276970,2005,220000,Automat,Bensin,Bakhjulsdrift,163,1480,5,Stasjonsvogn,5,Personbil,1500,36845
934,310172734,2010,173000,Manuell,Bensin,Firehjulsdrift,91,1060,5,KombiFemdørs,5,Personbil,1000,39000
935,328691967,2007,226108,Manuell,Diesel,Forhjulsdrift,106,1407,5,KombiFemdørs,5,Personbil,1200,39777
936,340216529,2010,217269,Manuell,Diesel,Forhjulsdrift,90,1311,5,Stasjonsvogn,5,Personbil,1200,39000
937,340126503,2009,302814,Automat,Diesel,Forhjulsdrift,140,1370,5,Stasjonsvogn,5,Personbil,1400,36845
938,339991413,2011,194000,Manuell,Diesel,Forhjulsdrift,92,1453,5,Stasjonsvogn,4,Personbil,1300,35845
939,339943416,2010,322000,Manuell,Diesel,Firehjulsdrift,140,1775,7,SUV,4,Personbil,2000,36845
940,339975335,2011,158000,Manuell,Diesel,Forhjulsdrift,75,1508,3,Kasse,5,Varebil,750,39731
941,339956336,2008,208000,Manuell,Diesel,Forhjulsdrift,105,1385,5,Sedan,4,Personbil,1400,36845
942,339944363,2002,138375,Manuell,Bensin,Forhjulsdrift,97,1160,5,KombiFemdørs,4,Personbil,1000,36845
943,339951000,2012,161800,Automat,Diesel,Forhjulsdrift,111,1615,5,Stasjonsvogn,5,Personbil,1300,39900
944,339727130,2006,241328,Manuell,Bensin,Firehjulsdrift,117,1520,5,Annet,5,Personbil,2000,39845
945,339859132,2009,156907,Manuell,Diesel,Forhjulsdrift,75,1407,5,KombiFemdørs,4,Personbil,1200,36000
946,339817128,2003,202700,Manuell,Diesel,Forhjulsdrift,90,1707,7,Flerbruksbil,5,Personbil,2000,39845
947,338949857,2008,245000,Manuell,Diesel,Forhjulsdrift,140,1482,5,Sedan,5,Personbil,1800,36845
948,339810895,2008,235000,Manuell,Diesel,Firehjulsdrift,140,1695,7,SUV,5,Personbil,2000,36845
949,339745175,2005,233000,Manuell,Bensin,Forhjulsdrift,129,1375,7,Flerbruksbil,5,Personbil,1300,35845
950,339698788,2007,206800,Automat,Diesel,Forhjulsdrift,140,1607,5,Stasjonsvogn,5,Personbil,1800,39900
951,321778699,2008,183866,Manuell,Diesel,Forhjulsdrift,140,1560,5,Sedan,4,Personbil,1500,39999
952,272128323,1995,117000,Manuell,Bensin,Forhjulsdrift,132,1415,5,KombiFemdørs,5,Personbil,1300,39000
953,339604340,2011,113000,Manuell,Bensin,Forhjulsdrift,156,1165,5,KombiTredørs,3,Personbil,1150,39000
954,339522875,2006,271252,Automat,Diesel,Firehjulsdrift,160,2110,7,SUV,5,Personbil,3300,36845
955,339509751,2008,251197,Manuell,Bensin,Bakhjulsdrift,122,1495,5,Stasjonsvogn,4,Personbil,1100,39995
956,339493988,2009,162069,Manuell,Diesel,Forhjulsdrift,109,1570,7,Stasjonsvogn,4,Personbil,1400,38845
957,339474916,2011,115000,Manuell,Bensin,Forhjulsdrift,95,975,5,KombiFemdørs,5,Personbil,1000,39900
958,339465199,2004,259000,Automat,Bensin,Forhjulsdrift,179,1661,5,Stasjonsvogn,5,Personbil,1600,39845
959,339440590,2009,250800,Automat,Diesel,Forhjulsdrift,140,1587,5,Sedan,5,Personbil,1800,39900
960,339437130,2012,215000,Automat,Diesel,Forhjulsdrift,90,1320,3,Kasse,4,Varebil,940,39000
961,339296013,2008,229000,Manuell,Diesel,Forhjulsdrift,90,1280,5,KombiFemdørs,5,Personbil,1000,39845
962,337658789,2006,208000,Manuell,Diesel,Forhjulsdrift,109,1435,5,KombiFemdørs,4,Personbil,1500,36845
963,339165963,2009,166000,Manuell,Diesel,Forhjulsdrift,90,1055,5,KombiFemdørs,4,Personbil,1050,39074
964,339161750,2004,266000,Automat,Bensin,Bakhjulsdrift,140,1656,5,Stasjonsvogn,5,Personbil,1800,39000
965,339078861,2011,198500,Manuell,Bensin,Forhjulsdrift,86,1041,5,KombiFemdørs,5,Personbil,1000,39900
966,339045496,2007,174500,Manuell,Bensin,Forhjulsdrift,133,1115,5,KombiFemdørs,4,Personbil,1050,39845
967,337495921,2009,92000,Manuell,Diesel,Forhjulsdrift,90,1386,5,KombiFemdørs,4,Personbil,1520,39900
968,339028576,2008,179500,Manuell,Diesel,Forhjulsdrift,109,1537,5,Stasjonsvogn,5,Personbil,1300,39000
969,338209105,2008,288888,Automat,Diesel,Forhjulsdrift,131,1597,5,Stasjonsvogn,5,Personbil,2000,36845
970,338948401,2007,274000,Automat,Diesel,Bakhjulsdrift,150,1960,3,Annet,5,Varebil,2000,36231
971,338939512,2011,169700,Manuell,Diesel,Forhjulsdrift,90,1430,5,KombiFemdørs,5,Personbil,1200,39000
972,331653791,2011,140000,Manuell,Diesel,Forhjulsdrift,75,1393,2,Kasse,4,Varebil,1200,38422
973,338903826,2009,216000,Manuell,Diesel,Forhjulsdrift,105,1477,5,Stasjonsvogn,5,Personbil,1200,35845
974,338786764,2010,194952,Manuell,Diesel,Forhjulsdrift,105,1165,5,KombiFemdørs,5,Personbil,1200,40000
975,338766712,2012,171400,Manuell,Diesel,Forhjulsdrift,90,1290,2,Kasse,4,Varebil,1000,36000
976,338687508,2012,128609,Manuell,Bensin,Forhjulsdrift,125,1332,5,KombiFemdørs,5,Personbil,1200,36845
977,338739729,2007,271860,Manuell,Diesel,Forhjulsdrift,126,1622,5,Stasjonsvogn,5,Personbil,1800,35845
978,338622066,2008,239900,Manuell,Diesel,Forhjulsdrift,90,1280,5,KombiFemdørs,5,Personbil,1000,39900
979,338508492,2010,158000,Manuell,Diesel,Forhjulsdrift,90,1517,5,KombiFemdørs,5,Personbil,1400,37845
980,338488766,2007,173000,Manuell,Diesel,Firehjulsdrift,117,1955,3,Kasse,4,Varebil,2000,39999
981,338415536,2007,126400,Manuell,Diesel,Forhjulsdrift,68,1120,2,Kasse,5,Varebil,815,39000
982,338402268,2005,361000,Manuell,Diesel,Forhjulsdrift,101,1830,3,Kasse,6,Varebil,2000,37731
983,335309108,2005,224939,Automat,Bensin,Forhjulsdrift,140,1434,5,Sedan,4,Personbil,1500,36845
984,338392410,2006,276000,Manuell,Diesel,Forhjulsdrift,105,1287,5,KombiFemdørs,5,Personbil,1400,38000
985,338265622,2007,205000,Manuell,Diesel,Forhjulsdrift,126,1465,5,Stasjonsvogn,4,Personbil,1300,36845
986,318149827,2005,148000,Manuell,Bensin,Forhjulsdrift,95,1195,5,Flerbruksbil,3,Personbil,1000,36777
987,330338871,2005,318085,Automat,Diesel,Firehjulsdrift,125,1763,5,SUV,5,Personbil,2000,36777
988,338312756,2005,229000,Manuell,Bensin,Bakhjulsdrift,116,1280,5,KombiFemdørs,4,Personbil,1200,36845
989,338321694,2009,80000,Manuell,Bensin,Forhjulsdrift,69,1091,5,KombiFemdørs,5,Personbil,800,39000
990,338279218,2006,294000,Manuell,Bensin,Forhjulsdrift,140,1570,5,Stasjonsvogn,5,Personbil,1800,39900
991,338266368,2007,148000,Manuell,Diesel,Forhjulsdrift,109,1185,4,Coupe,2,Personbil,750,38074
992,338137666,2003,215000,Automat,Bensin,Firehjulsdrift,203,2070,7,SUV,5,Personbil,3400,40000
993,310815585,2007,250000,Manuell,Diesel,Forhjulsdrift,150,1535,5,Stasjonsvogn,5,Personbil,1400,36777
994,338066829,2009,163000,Manuell,Diesel,Forhjulsdrift,109,1570,7,Stasjonsvogn,4,Personbil,1400,35845
995,334723952,2013,153000,Manuell,Bensin,Forhjulsdrift,84,855,5,KombiFemdørs,5,Personbil,700,37074
996,330542264,2013,99600,Manuell,Bensin,Forhjulsdrift,68,845,5,KombiFemdørs,5,Personbil,700,38074
997,338000321,2008,197242,Manuell,Bensin,Forhjulsdrift,80,1161,5,KombiFemdørs,5,Personbil,800,39074
998,337995862,2012,320500,Manuell,Diesel,Forhjulsdrift,110,1816,5,Stasjonsvogn,5,Personbil,1600,39900
999,337950931,2007,132000,Manuell,Bensin,Forhjulsdrift,69,980,5,KombiFemdørs,4,Personbil,750,39945
1000,337867793,2011,292000,Manuell,Diesel,Forhjulsdrift,140,2015,3,Kasse,6,Varebil,2800,36231
1001,337464386,2011,260000,Manuell,Diesel,Forhjulsdrift,90,1470,3,Kasse,5,Varebil,825,36231
1002,337453926,2002,247000,Automat,Diesel,Bakhjulsdrift,150,1640,5,Sedan,5,Personbil,1900,39000
1003,337340103,2005,240000,Manuell,Diesel,Forhjulsdrift,116,1440,5,Stasjonsvogn,5,Personbil,1300,39845
1004,337406436,2007,218300,Manuell,Diesel,Forhjulsdrift,140,1731,7,Flerbruksbil,4,Personbil,1700,39999
1005,337368909,2010,140000,Manuell,Diesel,Forhjulsdrift,75,1157,5,KombiFemdørs,4,Personbil,1000,39074
1006,337343449,2007,170000,Manuell,Diesel,Forhjulsdrift,125,1695,2,Flerbruksbil,5,Varebil,1400,39731
1007,337325709,2008,306274,Manuell,Diesel,Forhjulsdrift,116,1450,5,Stasjonsvogn,5,Personbil,1500,36845
1008,336221948,2006,167147,Manuell,Diesel,Firehjulsdrift,101,1538,7,SUV,4,Personbil,1200,36600
1009,335019596,2001,315000,Manuell,Diesel,Firehjulsdrift,165,2190,7,SUV,5,Personbil,3390,36500
1010,336996470,2001,171259,Automat,Bensin,Forhjulsdrift,116,1203,5,Stasjonsvogn,5,Personbil,1150,36845
1011,336937707,2007,288500,Manuell,Diesel,Bakhjulsdrift,136,1580,5,Stasjonsvogn,4,Personbil,1600,40000
1012,336915985,2008,256887,Manuell,Diesel,Firehjulsdrift,152,1958,5,SUV,4,Personbil,2000,39999
1013,336907661,2012,167530,Manuell,Diesel,Forhjulsdrift,69,1151,5,KombiFemdørs,5,Personbil,750,39900
1014,336833570,1998,165546,Manuell,Bensin,Bakhjulsdrift,118,1285,5,Sedan,4,Personbil,1475,36845
1015,336772756,2014,194056,Manuell,Bensin,Forhjulsdrift,80,845,5,KombiFemdørs,5,Personbil,200,39900
1016,336566263,2005,262000,Manuell,Diesel,Forhjulsdrift,75,1055,5,Annet,4,Personbil,900,39900
1017,336561388,2011,178000,Manuell,Bensin,Forhjulsdrift,101,1393,5,KombiFemdørs,5,Personbil,850,39845
1018,336551013,2011,230000,Manuell,Diesel,Forhjulsdrift,90,1555,3,Kasse,4,Varebil,950,37231
1019,336190804,2011,136429,Manuell,Diesel,Forhjulsdrift,92,1155,5,Annet,4,Personbil,500,36777
1020,335304918,2007,460000,Automat,Diesel,Bakhjulsdrift,163,1610,5,Stasjonsvogn,4,Personbil,1800,36777
1021,335765329,2012,148000,Manuell,Diesel,Forhjulsdrift,105,1247,5,KombiFemdørs,4,Personbil,1200,39770
1022,335499932,2012,170680,Manuell,Diesel,Forhjulsdrift,75,1128,5,KombiFemdørs,5,Personbil,1000,39000
1023,320382124,1995,360000,Manuell,Diesel,Forhjulsdrift,77,1735,9,Flerbruksbil,4,Personbil,1735,36777
1024,335011135,2005,154200,Automat,Bensin,Forhjulsdrift,165,1625,2,Kasse,5,Varebil,1885,39000
1025,332937540,2003,273000,Manuell,Bensin,Firehjulsdrift,140,1490,5,SUV,4,Personbil,1500,36777
1026,334920954,2011,166350,Manuell,Diesel,Forhjulsdrift,110,1664,7,Annet,4,Personbil,1300,39000
1027,334808033,2013,131000,Manuell,Bensin,Forhjulsdrift,82,1050,5,KombiFemdørs,4,Personbil,1150,37150
1028,334745505,2011,220628,Manuell,Diesel,Forhjulsdrift,90,1385,3,Kasse,5,Varebil,950,36231
1029,291484899,2008,156000,Automat,Diesel,Forhjulsdrift,150,1632,5,Stasjonsvogn,5,Personbil,1500,36777
1030,327824351,2006,365000,Manuell,Diesel,Bakhjulsdrift,177,1585,5,Sedan,4,Personbil,1500,39998
1031,334350768,2005,245467,Manuell,Diesel,Forhjulsdrift,105,1287,5,KombiFemdørs,5,Personbil,1400,40000
1032,328565380,2007,168000,Manuell,Diesel,Bakhjulsdrift,143,1320,5,KombiFemdørs,5,Personbil,1200,37777
1033,313510714,2001,250166,Automat,Bensin,Bakhjulsdrift,224,1695,5,Sedan,4,Personbil,2100,36777
1034,333627374,2008,241000,Manuell,Diesel,Bakhjulsdrift,136,1505,5,Sedan,4,Personbil,1600,40000
1035,333884428,2011,295000,Manuell,Diesel,Forhjulsdrift,129,1657,5,Stasjonsvogn,4,Personbil,1400,35777
1036,333821534,2009,249000,Manuell,Diesel,Forhjulsdrift,105,1443,5,KombiFemdørs,5,Personbil,1500,37000
1037,333502170,2006,151500,Manuell,Bensin,Forhjulsdrift,69,995,5,KombiFemdørs,5,Personbil,750,39900
1038,333383444,2013,151000,Manuell,Bensin,Forhjulsdrift,68,845,5,KombiFemdørs,4,Personbil,700,39974
1039,333242087,2011,286000,Manuell,Diesel,Firehjulsdrift,147,1550,5,SUV,5,Personbil,2000,39900
