,Finnkode,car_name,Link,Price
449,330298881,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=330298881,16777.0
455,321571489,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=321571489,19999.0
459,313220187,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=313220187,19000.0
468,341013373,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341013373,20885.0
470,341441693,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341441693,21795.0
471,341457800,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341457800,21074.0
472,338672306,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=338672306,21845.0
473,341442953,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341442953,24845.0
474,341435674,Renault Megane,https://www.finn.no/car/used/ad.html?finnkode=341435674,20845.0
476,341409966,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=341409966,21845.0
477,341404512,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341404512,20845.0
479,247217669,Saab 9-5,https://www.finn.no/car/used/ad.html?finnkode=247217669,24729.0
480,341367312,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341367312,21845.0
481,311373675,Opel Vectra,https://www.finn.no/car/used/ad.html?finnkode=311373675,25000.0
484,341356683,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=341356683,20345.0
489,340665725,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=340665725,21345.0
491,341039959,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=341039959,22845.0
493,341287539,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=341287539,22845.0
495,341274751,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=341274751,22845.0
497,341265493,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=341265493,20074.0
500,341221021,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=341221021,23900.0
503,341196126,MINI Coupe,https://www.finn.no/car/used/ad.html?finnkode=341196126,24974.0
504,341194515,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341194515,23500.0
505,341189328,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=341189328,21845.0
506,340704884,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=340704884,21845.0
507,341174425,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=341174425,25000.0
508,339149849,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=339149849,25000.0
510,341153927,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=341153927,23845.0
511,341155525,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341155525,23845.0
512,341151871,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=341151871,20845.0
516,341136200,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341136200,25000.0
517,341134399,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=341134399,25000.0
519,341134258,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=341134258,21230.0
520,341127668,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=341127668,25000.0
