,Finnkode,Specifications
3327,285514976,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""114 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""130 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.03.2018"", ""Farge"": ""Hvit"", ""Fargebeskrivelse"": ""Oryx Perlemutt Hvit"", ""Interi\u00f8rfarge"": ""Beige skinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""136 Hk"", ""Vekt"": ""1 540 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EK73579"", ""Chassis nr. (VIN)"": ""WVWZZZAUZJ8904750"", ""Rekkevidde (WLTP)"": ""267 km"", ""Batterikapasitet"": ""32 kWh"", ""Sist EU-godkjent"": ""16.08.2022"", ""Neste frist for EU-kontroll"": ""30.09.2024""}"
3328,341846094,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""379 200 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""245 694 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.08.2017"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""235 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 891 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""YV1PZ68BCJ1020414"", ""Maksimal tilhengervekt"": ""2 500 kg""}"
3329,341845217,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""79 900 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""205 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.12.2017"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""258 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 540 kg"", ""CO2-utslipp"": ""38 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""WVWZZZAUZJW805620"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
3330,341838372,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""89 900 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""149 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.01.2018"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""170 Hk"", ""Vekt"": ""1 245 kg"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EK72605"", ""Chassis nr. (VIN)"": ""WBY7Z2100JVZ31809"", ""Batterikapasitet"": ""27 kWh"", ""Sist EU-godkjent"": ""22.01.2024"", ""Neste frist for EU-kontroll"": ""22.01.2026""}"
3331,340908360,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""76 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""187 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""31.05.2018"", ""Garanti"": ""2 mnd"", ""Garanti inntil"": ""3 000 km"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""METALLIC"", ""Interi\u00f8rfarge"": ""GR\u00c5/SORT"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""122 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 654 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""6"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""NV74261"", ""Chassis nr. (VIN)"": ""VF7VFAHKHJZ035383"", ""Maksimal tilhengervekt"": ""2 500 kg"", ""Sist EU-godkjent"": ""03.11.2023"", ""Neste frist for EU-kontroll"": ""25.10.2025""}"
3332,341824399,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""108 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""144 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.06.2018"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""120 Hk"", ""Vekt"": ""1 420 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""KMHC851HFJU029435"", ""Rekkevidde (WLTP)"": ""280 km"", ""Batterikapasitet"": ""28 kWh"", ""Sist EU-godkjent"": ""16.02.2024"", ""Neste frist for EU-kontroll"": ""28.02.2026""}"
3333,341841880,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""56 905 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""305 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.12.2017"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sort Skinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""114 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 425 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Str. lasterom"": ""440 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CV87345"", ""Chassis nr. (VIN)"": ""JF1GT3LC5JG018403"", ""Maksimal tilhengervekt"": ""1 400 kg""}"
3334,341838806,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""162 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""283 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.04.2018"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Deep Blue Metallic"", ""Interi\u00f8rfarge"": ""Sort Delskinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""525 Hk"", ""Vekt"": ""2 352 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EK72855"", ""Chassis nr. (VIN)"": ""5YJXCCE21JF083569"", ""Maksimal tilhengervekt"": ""2 250 kg""}"
3335,341838065,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""99 900 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 147 kr (avgifter)"", ""Pris eks omreg"": ""305 753 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""21.08.2017"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""239 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 660 kg"", ""CO2-utslipp"": ""152 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BT68981"", ""Chassis nr. (VIN)"": ""WVWZZZ3CZJE007126"", ""Maksimal tilhengervekt"": ""2 200 kg""}"
3336,341835855,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""59 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""374 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""19.02.2018"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Loire Blue met."", ""Interi\u00f8rfarge"": ""Espresso Latte beige skinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""180 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 905 kg"", ""CO2-utslipp"": ""132 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""SAJBA2BN7JCY67763"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
3337,341834452,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""122 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""324 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""13.12.2017"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Fargebeskrivelse"": ""ALPINWEISS"", ""Interi\u00f8rfarge"": ""RHOMBICLE/ALCAN.ANTHRAZIT"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""252 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 770 kg"", ""CO2-utslipp"": ""46 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PR50231"", ""Chassis nr. (VIN)"": ""WBAJA9100HB005569"", ""Rekkevidde (WLTP)"": ""46 km""}"
3338,341830791,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""121 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""114 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""25.10.2017"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""111 Hk"", ""Vekt"": ""1 505 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EK66357"", ""Chassis nr. (VIN)"": ""KNAJX81EFJ7026287"", ""Rekkevidde (WLTP)"": ""250 km"", ""Batterikapasitet"": ""30 kWh""}"
3339,341829986,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""60 763 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""196 826 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.05.2018"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""Tungsten Silver Metallic"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""1 182 kg"", ""CO2-utslipp"": ""108 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""FT61052"", ""Chassis nr. (VIN)"": ""WVWZZZAUZJP111991"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
3340,341821001,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""67 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""395 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.05.2018"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Black Sapphire Metallic"", ""Interi\u00f8rfarge"": ""Leather Dakota/black/Exclusive seam"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""252 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 770 kg"", ""CO2-utslipp"": ""46 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""UF80634"", ""Chassis nr. (VIN)"": ""WBAJA9101JB304459"", ""Rekkevidde (WLTP)"": ""48 km"", ""Batterikapasitet"": ""9 kWh"", ""Neste frist for EU-kontroll"": ""01.02.2026""}"
3341,341824340,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""100 500 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""174 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.04.2018"", ""Garanti"": ""3 mnd"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""Metalic"", ""Interi\u00f8rfarge"": ""Gr\u00e5."", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""1 242 kg"", ""CO2-utslipp"": ""114 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DR46255"", ""Chassis nr. (VIN)"": ""WVWZZZAUZJP585966"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""19.02.2026""}"
3342,341827343,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""75 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""424 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.07.2018"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""190 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 677 kg"", ""CO2-utslipp"": ""150 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BT85279"", ""Chassis nr. (VIN)"": ""TMBLK9NS2J8099686"", ""Maksimal tilhengervekt"": ""2 500 kg""}"
3343,341817563,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""108 127 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""375 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.01.2018"", ""Farge"": ""Hvit"", ""Fargebeskrivelse"": ""Hvit"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""224 Hk"", ""Sylindervolum"": ""3 l"", ""Vekt"": ""2 003 kg"", ""CO2-utslipp"": ""204 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Pickup"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""LY82981"", ""Chassis nr. (VIN)"": ""WV1ZZZ2HZJH002772"", ""Maksimal tilhengervekt"": ""3 500 kg"", ""Sist EU-godkjent"": ""26.02.2024"", ""Neste frist for EU-kontroll"": ""06.02.2026""}"
3344,341759451,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""91 043 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""102 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.04.2018"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Kj\u00f8lig bl\u00e5"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""108 Hk"", ""Vekt"": ""1 480 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EF44870"", ""Chassis nr. (VIN)"": ""VF1AGVYF059561870"", ""Rekkevidde (WLTP)"": ""300 km"", ""Batterikapasitet"": ""41 kWh"", ""Sist EU-godkjent"": ""26.02.2024"", ""Neste frist for EU-kontroll"": ""26.02.2026""}"
3345,341811455,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""85 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""474 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.06.2018"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""Glacier Silver Metallic"", ""Interi\u00f8rfarge"": ""Leather \""Dakota\""/schwarz"", ""Hjuldrift"": ""Firehjulsdrift"", ""Hjuldriftnavn"": ""xDrive"", ""Effekt"": ""313 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""2 230 kg"", ""CO2-utslipp"": ""78 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Str. lasterom"": ""500 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""WBAKT0109J0Z77490"", ""Rekkevidde (WLTP)"": ""31 km"", ""Batterikapasitet"": ""9 kWh"", ""Maksimal tilhengervekt"": ""2 700 kg"", ""Sist EU-godkjent"": ""01.09.2022"", ""Neste frist for EU-kontroll"": ""01.09.2024""}"
3346,341409973,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""103 900 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Elektrisitet"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""160 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.04.2018"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""136 Hk"", ""Vekt"": ""1 540 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""EK83561"", ""Chassis nr. (VIN)"": ""WVWZZZAUZJ8905700"", ""Rekkevidde (WLTP)"": ""250 km"", ""Sist EU-godkjent"": ""18.01.2024"", ""Neste frist for EU-kontroll"": ""31.01.2026""}"
3347,341822899,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""7 790 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""215 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.01.2018"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""Gr\u00e5 metallic"", ""Interi\u00f8rfarge"": ""Svart delskinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 203 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Str. lasterom"": ""527 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SD87442"", ""Chassis nr. (VIN)"": ""W0V7H9ED2J4047070"", ""Maksimal tilhengervekt"": ""840 kg""}"
3348,341811240,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""105 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""175 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.09.2017"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv metallic"", ""Interi\u00f8rfarge"": ""Sort DelSkinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""141 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 519 kg"", ""CO2-utslipp"": ""29 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KJ32350"", ""Chassis nr. (VIN)"": ""KNACD81DGJ5106322"", ""Rekkevidde (WLTP)"": ""58 km"", ""Batterikapasitet"": ""8 kWh"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""08.01.2026""}"
3349,341820011,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""197 500 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""110 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""31.05.2018"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""120 Hk"", ""Sylindervolum"": ""1,5 l"", ""Vekt"": ""1 468 kg"", ""CO2-utslipp"": ""129 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""DR49194"", ""Chassis nr. (VIN)"": ""WF0SXXWPGSJS56536"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
3350,341819547,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""82 300 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""215 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.08.2018"", ""Farge"": ""Hvit"", ""Interi\u00f8rfarge"": ""Delskinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""224 Hk"", ""Sylindervolum"": ""1 499 l"", ""Vekt"": ""1 660 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BT 92831"", ""Chassis nr. (VIN)"": ""WBA6Y310XKVF94329""}"
3351,313295202,"{""Modell\u00e5r"": ""2018"", ""Kilometer"": ""117 925 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 147 kr (avgifter)"", ""Pris eks omreg"": ""424 999 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.02.2018"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Svart skinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""180 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 766 kg"", ""CO2-utslipp"": ""149 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RZ41333"", ""Chassis nr. (VIN)"": ""WF0KXXWPCKHD09898"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Sist EU-godkjent"": ""26.02.2024"", ""Neste frist for EU-kontroll"": ""26.02.2026""}"
