Finnkode,Equipment
340899267,"[""ABS-bremser"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Hengerfeste"", ""Kurve/t\u00e5kelys"", ""Lettmet. felg sommer"", ""Manuelt klimaanlegg"", ""Oppvarmede seter"", ""Servostyring"", ""Sommerdekk"", ""Startsperre"", ""Turteller"", ""Vinterdekk""]"
340886856,"[""Air Condition"", ""Bagasjeromstrekk"", ""El.vinduer"", ""Hengerfeste, avtagbart/svingbart"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Radio FM"", ""Sommerhjul"", ""Vinterhjul""]"
340880854,[]
340878212,"[""El.vinduer"", ""Elektriske speil"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Vinterhjul""]"
340869895,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Bluetooth"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hel\u00e5rsdekk"", ""Hengerfeste, fast krok"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Seter i helskinn"", ""Sommerhjul""]"
340872077,"[""Hengerfeste"", ""Vinterdekk""]"
340859415,[]
340418857,[]
340809228,"[""ABS-bremser"", ""Antispinn"", ""El.vinduer"", ""Elektriske speil"", ""Oppvarmede seter"", ""Vinterhjul""]"
340803891,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
340802901,[]
340801517,[]
340789030,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Fjernlysassistent"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Vinterhjul"", ""Xenonlys""]"
340713780,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Gjenfinningssystem"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""N\u00f8kkell\u00f8s start"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Seter i delskinn"", ""Sideairbager"", ""Soltak/glasstak"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
340799781,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""Beltevarsler"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste svingbart"", ""Isofix"", ""Keyless go"", ""Klimaanlegg"", ""Manuelt klimaanlegg"", ""Multifunksjonsratt"", ""Niv\u00e5regulering"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Skinnseter"", ""Startsperre"", ""St\u00e5lbjelker"", ""Vinterdekk"", ""Xenonlys""]"
340792404,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
340756081,[]
340736602,[]
340706786,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Cruisekontroll Adaptiv"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Vinterhjul""]"
340696749,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Kj\u00f8recomputer"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Startsperre""]"
340607994,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lyssensor"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Vinterhjul""]"
340618572,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Kupevarmer"", ""Midtarmlene"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
340610761,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Vinterhjul""]"
340523079,[]
340600303,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Multifunksjonsratt"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Sportsseter"", ""Takrails"", ""Vinterhjul""]"
340594023,[]
340594220,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Kassettspiller"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Seter i delskinn"", ""Sideairbager"", ""Vinterhjul""]"
340571412,"[""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Radio FM"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
340543716,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Cruisekontroll"", ""El.vinduer"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Kj\u00f8recomputer"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
340582937,"[""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Sommerhjul"", ""Vinterhjul""]"
340569247,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
298308091,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Alarm"", ""Antispinn"", ""Bluetooth"", ""Hengerfeste, avtagbart/svingbart"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
340561413,[]
340558720,[]
340521946,"[""ABS-bremser"", ""Airbag foran"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Klimaanlegg"", ""Oppvarmede seter"", ""Radio FM"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
340511214,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Klimaanlegg"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
340490547,"[""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339058056,"[""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Metallic lakk"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Takrails"", ""Vinterhjul""]"
340471452,"[""Antispinn"", ""Bakseter, delt"", ""Bakseter, nedfellbart"", ""DAB-adapter"", ""Fartsholder, normal"", ""Felger, aluminium"", ""Frontlys, h\u00f8ydejusterbare"", ""F\u00f8rersete h\u00f8ydejusterbart"", ""H\u00f8yttalere, antall: 6"", ""Isofix barnesetefesting"", ""Kj\u00f8rekomputer"", ""Klimaanlegg, antall soner: 1"", ""Klimaanlegg, automatisk"", ""Kollisjonsputer, antall: 6"", ""Kurve/t\u00e5kelys foran"", ""Lakkerte st\u00f8tfangere"", ""Lakkerte utvendige speil"", ""Multifunksjonsratt"", ""N\u00f8kler, antall: 2"", ""Oppvarmede seter foran, ant.: 2"", ""Pollenfilter"", ""Radio/CD-spiller"", ""Ratt, h\u00f8ydejusterbart"", ""Regnsensor"", ""Sommerhjul"", ""Speil, elektrisk"", ""Speil, oppvarmet"", ""Stabilitetssystem, antiskrens"", ""Vindusheiser elektriske foran og bak"", ""Vinterhjul""]"
340458690,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Startsperre"", ""Vinterhjul""]"
340211721,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul"", ""Xenonlys""]"
340445845,[]
340408008,"[""Air Condition"", ""Elektriske speil"", ""Oppvarmede seter"", ""Sommerhjul"", ""Vinterhjul""]"
340394574,[]
340390094,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
340386458,"[""ABS-bremser"", ""Air Condition"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyssensor"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
339388842,"[""Sommerhjul"", ""Vinterhjul""]"
340367379,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Bluetooth"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Lyssensor"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
340356108,"[""Airbag foran"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Radio FM"", ""Sommerhjul"", ""Vinterhjul""]"
340357772,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Cruisekontroll"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Seter i delskinn"", ""Takrails""]"
340321487,[]
340306022,"[""ABS-bremser"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Beltevarsler"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Fjernstyrt sentrall\u00e5s"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Manuelt klimaanlegg"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede speil"", ""Pollenfilter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Startsperre"", ""Turteller""]"
340273657,[]
340242791,[]
340237237,"[""Airbag foran"", ""Bagasjeromstrekk"", ""Farget glass"", ""Lettmetallfelger"", ""Metallic lakk"", ""Midtarmlene"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
340220183,"[""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Metallic lakk"", ""Sommerhjul"", ""Vinterhjul""]"
340199790,"[""El.vinduer"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
340191129,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Head up display"", ""Isofix"", ""Klimaanlegg"", ""Metallic lakk"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
339481859,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""Cruisekontroll"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Sportsseter"", ""Vinterhjul"", ""Xenonlys""]"
340078699,"[""Air Condition"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Seter i helskinn"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul""]"
338308869,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""El.vinduer"", ""Elektriske speil"", ""Kupevarmer"", ""Lasteholdere/skistativ"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
340140175,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Luftfj\u00e6ring"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Niv\u00e5regulering"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Servostyring"", ""Seter i helskinn"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
340106011,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Gjenfinningssystem"", ""Hengerfeste, fast krok"", ""Isofix"", ""N\u00f8kkell\u00f8s start"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul"", ""Xenonlys""]"
339995702,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
340118418,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hel\u00e5rsdekk"", ""Hengerfeste, avtagbart/svingbart"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
340115066,"[""ABS-bremser"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Beltevarsler"", ""CD-spiller"", ""Cruisekontroll"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Fjernstyrt sentrall\u00e5s"", ""Hengerfeste"", ""Klimaanlegg"", ""Lasteholdere/skistativ"", ""Multifunksjonsratt"", ""Oppvarmede speil"", ""Oppvarmet frontrute"", ""Pollenfilter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Skinnratt"", ""Startsperre"", ""T\u00e5kelys"", ""Vinterdekk""]"
340086395,[]
340099557,[]
340076240,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339777987,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Luftfj\u00e6ring"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Soltak/glasstak"", ""Sportsseter"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
338684083,[]
319650053,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul"", ""Xenonlys""]"
340021489,"[""Air Condition"", ""Airbag foran"", ""Alarm"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
330353836,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
339776812,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Soltak/glasstak"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
339298751,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hel\u00e5rsdekk"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager""]"
338998661,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
