,Finnkode,car_name,Link,Price
4648,294883788,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=294883788,119900.0
4651,339416002,Lexus IS,https://www.finn.no/car/used/ad.html?finnkode=339416002,119875.0
4652,332914570,Kia Sportage,https://www.finn.no/car/used/ad.html?finnkode=332914570,119875.0
4654,318678133,Kia Sportage,https://www.finn.no/car/used/ad.html?finnkode=318678133,119875.0
4657,278867739,BMW X1,https://www.finn.no/car/used/ad.html?finnkode=278867739,119875.0
4659,341041009,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341041009,119845.0
4660,340850493,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=340850493,119845.0
4661,337602383,Volvo V60,https://www.finn.no/car/used/ad.html?finnkode=337602383,119845.0
4662,340786976,Mitsubishi Pajero,https://www.finn.no/car/used/ad.html?finnkode=340786976,119845.0
4663,340300143,Mercedes-Benz M-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340300143,119845.0
4664,338740095,Land Rover Range Rover Sport,https://www.finn.no/car/used/ad.html?finnkode=338740095,119845.0
4665,317583491,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=317583491,119845.0
4666,336663911,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=336663911,119845.0
4674,340185754,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340185754,119800.0
4681,340236339,BMW X5,https://www.finn.no/car/used/ad.html?finnkode=340236339,119500.0
4685,338602875,Suzuki Ignis,https://www.finn.no/car/used/ad.html?finnkode=338602875,119500.0
4689,338594790,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=338594790,119476.0
4690,336328841,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=336328841,119427.0
4692,323754481,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=323754481,119422.0
4693,312645466,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=312645466,119422.0
4694,338587953,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=338587953,119336.0
4695,340940365,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=340940365,119305.0
4697,340129165,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=340129165,119305.0
4701,342166231,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=342166231,119900.0
4703,341887417,Ford Transit Courier,https://www.finn.no/car/used/ad.html?finnkode=341887417,116000.0
4704,339152573,MINI Cooper S,https://www.finn.no/car/used/ad.html?finnkode=339152573,115000.0
4705,335627881,Volvo V40 Cross Country,https://www.finn.no/car/used/ad.html?finnkode=335627881,119900.0
4706,335602759,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=335602759,119900.0
4709,338248277,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=338248277,119305.0
4710,334704182,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=334704182,119305.0
4714,271946576,Kia Sportage,https://www.finn.no/car/used/ad.html?finnkode=271946576,119113.0
4717,342149988,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=342149988,119000.0
4725,342062206,Hyundai i40,https://www.finn.no/car/used/ad.html?finnkode=342062206,119000.0
4728,342034965,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=342034965,119000.0
4729,342025907,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=342025907,119000.0
4730,341999520,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=341999520,119000.0
4731,341971624,Renault Captur,https://www.finn.no/car/used/ad.html?finnkode=341971624,119000.0
4732,341959677,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=341959677,119000.0
4733,341943767,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341943767,119000.0
4735,341919813,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341919813,119000.0
4736,341813890,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341813890,119000.0
4738,341811977,Kia Optima,https://www.finn.no/car/used/ad.html?finnkode=341811977,119000.0
4741,341789312,Volvo V40,https://www.finn.no/car/used/ad.html?finnkode=341789312,119000.0
4743,341772014,Subaru Outback,https://www.finn.no/car/used/ad.html?finnkode=341772014,119000.0
4746,341660430,Audi A4 allroad,https://www.finn.no/car/used/ad.html?finnkode=341660430,119000.0
4747,341497614,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=341497614,119000.0
4750,341385122,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=341385122,119000.0
4751,341368948,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341368948,119000.0
4752,341362970,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=341362970,119000.0
4755,341281466,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=341281466,119000.0
4756,341269414,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341269414,119000.0
4757,341265464,Volvo V40,https://www.finn.no/car/used/ad.html?finnkode=341265464,119000.0
4758,341248754,Nissan Pathfinder,https://www.finn.no/car/used/ad.html?finnkode=341248754,119000.0
4759,341239938,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341239938,119000.0
4761,341212415,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=341212415,119000.0
4762,341124376,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=341124376,119000.0
4765,341114855,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=341114855,119000.0
4766,341113576,Ford Ka+,https://www.finn.no/car/used/ad.html?finnkode=341113576,119000.0
4767,341111665,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=341111665,119000.0
4768,341111482,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=341111482,119000.0
4769,341110880,Audi A1,https://www.finn.no/car/used/ad.html?finnkode=341110880,119000.0
4770,341101251,Opel Vivaro,https://www.finn.no/car/used/ad.html?finnkode=341101251,119000.0
4772,341049347,Volvo V60,https://www.finn.no/car/used/ad.html?finnkode=341049347,119000.0
4775,340992304,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=340992304,119000.0
4776,340979808,Citroen C-Crosser,https://www.finn.no/car/used/ad.html?finnkode=340979808,119000.0
4777,340963763,Renault Zoe,https://www.finn.no/car/used/ad.html?finnkode=340963763,119000.0
4778,340955576,Kia Sorento,https://www.finn.no/car/used/ad.html?finnkode=340955576,119000.0
4780,340899838,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=340899838,119000.0
4781,340888297,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=340888297,119000.0
4783,340835149,Nissan Pathfinder,https://www.finn.no/car/used/ad.html?finnkode=340835149,119000.0
4784,340776380,Hyundai i40,https://www.finn.no/car/used/ad.html?finnkode=340776380,119000.0
4785,340769944,Peugeot 4008,https://www.finn.no/car/used/ad.html?finnkode=340769944,119000.0
4788,329150174,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=329150174,119000.0
4789,340568583,Mitsubishi Pajero,https://www.finn.no/car/used/ad.html?finnkode=340568583,119000.0
4790,340477584,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=340477584,119000.0
4792,340451152,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=340451152,119000.0
4796,340346781,Ford Kuga,https://www.finn.no/car/used/ad.html?finnkode=340346781,119000.0
4798,340323179,BMW X5,https://www.finn.no/car/used/ad.html?finnkode=340323179,119000.0
4799,340310988,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=340310988,119000.0
4801,340244444,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340244444,119000.0
4802,340227650,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=340227650,119000.0
4803,340214086,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=340214086,119000.0
4804,340207917,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=340207917,119000.0
4805,339383379,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=339383379,119000.0
4806,340171649,Volkswagen Tiguan,https://www.finn.no/car/used/ad.html?finnkode=340171649,119000.0
4808,340098407,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=340098407,119000.0
4810,340065357,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=340065357,119000.0
4811,340023692,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=340023692,119000.0
4816,339838042,Fiat Freemont,https://www.finn.no/car/used/ad.html?finnkode=339838042,119000.0
4817,339691151,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=339691151,119000.0
4818,339657487,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=339657487,119000.0
4819,339591873,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=339591873,119000.0
4821,339551455,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=339551455,119000.0
4822,339548501,Volvo XC70,https://www.finn.no/car/used/ad.html?finnkode=339548501,119000.0
4825,339428835,Chevrolet Trax,https://www.finn.no/car/used/ad.html?finnkode=339428835,119000.0
4826,339409427,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=339409427,119000.0
4829,339315450,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=339315450,119000.0
4831,339280390,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=339280390,119000.0
4832,339234127,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=339234127,119000.0
4833,339216380,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=339216380,119000.0
4834,339211030,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=339211030,119000.0
4839,339019062,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=339019062,119000.0
4843,338292571,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=338292571,119000.0
4848,338548896,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=338548896,119000.0
4850,338413116,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=338413116,119000.0
4851,338375096,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=338375096,119000.0
4853,338226711,Peugeot 308 SW,https://www.finn.no/car/used/ad.html?finnkode=338226711,119000.0
4855,336846384,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=336846384,119000.0
4856,338111946,Mitsubishi Space Star,https://www.finn.no/car/used/ad.html?finnkode=338111946,119000.0
4857,338081900,Mercedes-Benz Sprinter,https://www.finn.no/car/used/ad.html?finnkode=338081900,119000.0
4859,337878283,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=337878283,119000.0
4862,337417760,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=337417760,119000.0
4863,337336922,Kia Rio,https://www.finn.no/car/used/ad.html?finnkode=337336922,119000.0
4864,337305581,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=337305581,119000.0
4865,337292465,Ford Kuga,https://www.finn.no/car/used/ad.html?finnkode=337292465,119000.0
4866,337290122,Mitsubishi ASX,https://www.finn.no/car/used/ad.html?finnkode=337290122,119000.0
4868,337211099,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=337211099,119000.0
4871,337149646,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=337149646,119000.0
4872,336927702,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=336927702,119000.0
4873,336845701,Volvo V40 Cross Country,https://www.finn.no/car/used/ad.html?finnkode=336845701,119000.0
4875,336819558,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=336819558,119000.0
4877,336723486,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=336723486,119000.0
4878,336667572,Volvo XC60,https://www.finn.no/car/used/ad.html?finnkode=336667572,119000.0
4879,336568533,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=336568533,119000.0
4882,336244974,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=336244974,119000.0
4884,335770592,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=335770592,119000.0
4886,335670191,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=335670191,119000.0
4887,335481131,Ford C-Max,https://www.finn.no/car/used/ad.html?finnkode=335481131,119000.0
4888,335461287,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=335461287,119000.0
4890,334350121,Fiat Doblo,https://www.finn.no/car/used/ad.html?finnkode=334350121,119000.0
4892,334528231,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=334528231,119000.0
4893,333889433,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=333889433,119000.0
4894,333368377,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=333368377,119000.0
4895,333274929,Renault Kangoo Express,https://www.finn.no/car/used/ad.html?finnkode=333274929,119000.0
4896,333247655,Volvo C30,https://www.finn.no/car/used/ad.html?finnkode=333247655,119000.0
4897,333232840,Nissan Qashqai,https://www.finn.no/car/used/ad.html?finnkode=333232840,119000.0
4898,332822905,Volkswagen Sharan,https://www.finn.no/car/used/ad.html?finnkode=332822905,119000.0
4900,333013180,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=333013180,119000.0
4902,332706407,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=332706407,119000.0
4903,332669476,Volvo C70,https://www.finn.no/car/used/ad.html?finnkode=332669476,119000.0
4907,331377427,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=331377427,119000.0
4912,330750873,Nissan e-NV200,https://www.finn.no/car/used/ad.html?finnkode=330750873,119000.0
4913,330692032,Toyota HiAce,https://www.finn.no/car/used/ad.html?finnkode=330692032,119000.0
4914,330675975,Volvo C70,https://www.finn.no/car/used/ad.html?finnkode=330675975,119000.0
4915,330394433,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=330394433,119000.0
4918,329976693,Opel Zafira Tourer,https://www.finn.no/car/used/ad.html?finnkode=329976693,119000.0
4920,329597590,Ford Galaxy,https://www.finn.no/car/used/ad.html?finnkode=329597590,119000.0
4922,328911033,Volkswagen Passat CC,https://www.finn.no/car/used/ad.html?finnkode=328911033,119000.0
4923,328648006,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=328648006,119000.0
4924,328089423,Citroen DS5,https://www.finn.no/car/used/ad.html?finnkode=328089423,119000.0
4925,327929418,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=327929418,119000.0
4929,327035456,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=327035456,119000.0
4930,326930539,Mazda CX-5,https://www.finn.no/car/used/ad.html?finnkode=326930539,119000.0
4932,326527201,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=326527201,119000.0
4934,326062466,Volkswagen Golf Plus,https://www.finn.no/car/used/ad.html?finnkode=326062466,119000.0
4937,325062168,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=325062168,119000.0
4938,277728040,Peugeot 308,https://www.finn.no/car/used/ad.html?finnkode=277728040,119000.0
4939,324076126,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=324076126,119000.0
4942,322687716,DS DS 3,https://www.finn.no/car/used/ad.html?finnkode=322687716,119000.0
4945,316130722,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=316130722,119000.0
4946,315596522,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=315596522,119000.0
4947,310813352,Saab 9-3,https://www.finn.no/car/used/ad.html?finnkode=310813352,119000.0
4951,295857387,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=295857387,119000.0
4954,276868084,Mitsubishi L200,https://www.finn.no/car/used/ad.html?finnkode=276868084,119000.0
4955,276758636,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=276758636,119000.0
4959,208110175,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=208110175,119000.0
4960,178584025,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=178584025,119000.0
4962,122115826,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=122115826,119000.0
4966,316068050,Ford Kuga,https://www.finn.no/car/used/ad.html?finnkode=316068050,118997.0
4968,340927332,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340927332,118982.0
4972,341938294,Honda CR-V,https://www.finn.no/car/used/ad.html?finnkode=341938294,118977.0
4973,342087323,Subaru XV,https://www.finn.no/car/used/ad.html?finnkode=342087323,118900.0
4976,341277226,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=341277226,118900.0
4978,340832211,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340832211,118900.0
4981,340986416,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=340986416,118880.0
4982,339612558,Mazda CX-5,https://www.finn.no/car/used/ad.html?finnkode=339612558,118700.0
4983,338784814,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=338784814,118700.0
4986,340853837,Renault Trafic,https://www.finn.no/car/used/ad.html?finnkode=340853837,118476.0
4987,340187596,Peugeot Expert,https://www.finn.no/car/used/ad.html?finnkode=340187596,118476.0
4991,341205523,Audi A1,https://www.finn.no/car/used/ad.html?finnkode=341205523,118000.0
4992,341020814,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=341020814,118000.0
4993,340993749,Ford Transit Custom,https://www.finn.no/car/used/ad.html?finnkode=340993749,118000.0
4995,340200880,Phyron Automated Video &The Phyron Video Player,https://www.finn.no/car/used/ad.html?finnkode=340200880,118000.0
4996,334498040,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=334498040,118000.0
4999,341012949,Volvo XC60,https://www.finn.no/car/used/ad.html?finnkode=341012949,117845.0
5000,337211648,Hyundai ix35,https://www.finn.no/car/used/ad.html?finnkode=337211648,117800.0
