,Finnkode,Specifications
7013,342177940,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""229 910 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""195 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""12.03.2013"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Fargebeskrivelse"": ""Alpinweiss 3"", ""Interi\u00f8rfarge"": ""Skinn \""Dakota\""/sort"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""184 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 575 kg"", ""CO2-utslipp"": ""133 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BT12453"", ""Chassis nr. (VIN)"": ""WBA3K51020F194804"", ""Maksimal tilhengervekt"": ""1 600 kg""}"
7016,342167105,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""200 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""155 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.02.2013"", ""Farge"": ""Brun"", ""Interi\u00f8rfarge"": ""Begge skinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""177 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 820 kg"", ""CO2-utslipp"": ""159 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SV37166"", ""Chassis nr. (VIN)"": ""WAUZZZ8R6DA060477"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""30.06.2025""}"
7071,342333858,"{""Modell\u00e5r"": ""2022"", ""Kilometer"": ""13 695 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""2 336 kr (avgifter)"", ""Pris eks omreg"": ""316 664 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.09.2022"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""Gr\u00e5 metallic"", ""Interi\u00f8rfarge"": ""Sort stoff"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""1,5 l"", ""Vekt"": ""1 473 kg"", ""CO2-utslipp"": ""154 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""KJ57798"", ""Chassis nr. (VIN)"": ""YAREFYHZ3GJ991118"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Neste frist for EU-kontroll"": ""29.09.2026""}"
7150,342292015,"{""Modell\u00e5r"": ""2022"", ""Kilometer"": ""68 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""2 336 kr (avgifter)"", ""Pris eks omreg"": ""475 664 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.03.2022"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""2 092 kg"", ""CO2-utslipp"": ""213 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""BU31455"", ""Chassis nr. (VIN)"": ""WV1ZZZ7HZNX018352"", ""Maksimal tilhengervekt"": ""2 500 kg""}"
7182,342279343,"{""Modell\u00e5r"": ""2022"", ""Kilometer"": ""38 422 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""2 336 kr (avgifter)"", ""Pris eks omreg"": ""646 664 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.10.2022"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Svart"", ""Interi\u00f8rfarge"": ""Lys"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""204 Hk"", ""Sylindervolum"": ""2,8 l"", ""Vekt"": ""2 140 kg"", ""CO2-utslipp"": ""256 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""HZ34652"", ""Chassis nr. (VIN)"": ""JTEBR3FJ60K262766"", ""Maksimal tilhengervekt"": ""3 000 kg"", ""Neste frist for EU-kontroll"": ""27.10.2026""}"
7203,342451070,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""108 400 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""337 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""02.06.2020"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 910 kg"", ""CO2-utslipp"": ""205 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Pickup"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""HB85750"", ""Chassis nr. (VIN)"": ""MPATFS87JKT014582"", ""Maksimal tilhengervekt"": ""3 500 kg""}"
7211,255402472,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""32 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""6 868 kr (avgifter)"", ""Pris eks omreg"": ""643 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""11.12.2020"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Misano Blue"", ""Hjuldrift"": ""Firehjulsdrift"", ""Hjuldriftnavn"": ""Q4"", ""Effekt"": ""280 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 530 kg"", ""CO2-utslipp"": ""194 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PR59266"", ""Chassis nr. (VIN)"": ""ZAREAFDN5L7640752"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""11.12.2024""}"
7233,342370581,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""69 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""2 336 kr (avgifter)"", ""Pris eks omreg"": ""506 664 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.06.2020"", ""Farge"": ""Bl\u00e5"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Hjuldriftnavn"": ""4Motion"", ""Effekt"": ""258 Hk"", ""Sylindervolum"": ""3 l"", ""Vekt"": ""2 053 kg"", ""CO2-utslipp"": ""232 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Pickup"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""UF87410"", ""Chassis nr. (VIN)"": ""WV1ZZZ2HZLH020596"", ""Maksimal tilhengervekt"": ""3 500 kg"", ""Neste frist for EU-kontroll"": ""30.06.2024""}"
7235,342357892,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""58 570 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""285 195 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""21.02.2020"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""R\u00f8d"", ""Interi\u00f8rfarge"": ""Sort Delskinn Sport / sort taktrekk"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""1,5 l"", ""Vekt"": ""1 430 kg"", ""CO2-utslipp"": ""129 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VJ19146"", ""Chassis nr. (VIN)"": ""VR3FCYHZRLY006709"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
7290,342325867,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""24 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""266 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.12.2020"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Antrasitt"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""170 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 815 kg"", ""CO2-utslipp"": ""199 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""PR60137"", ""Chassis nr. (VIN)"": ""VF1FL000666222158"", ""Maksimal tilhengervekt"": ""1 650 kg""}"
7296,342320691,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""56 200 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""557 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.03.2020"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Black (l041)"", ""Interi\u00f8rfarge"": ""STOFF"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 932 kg"", ""CO2-utslipp"": ""192 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""PR56736"", ""Chassis nr. (VIN)"": ""WV1ZZZ7HZLH042593"", ""Maksimal tilhengervekt"": ""2 500 kg"", ""Neste frist for EU-kontroll"": ""10.03.2024""}"
7314,342309942,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""72 400 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""375 595 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""16.12.2019"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""C1D"", ""Interi\u00f8rfarge"": ""Sort delskinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""190 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 615 kg"", ""CO2-utslipp"": ""151 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AY41188"", ""Chassis nr. (VIN)"": ""WBA31AE04L3L60848"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""29.06.2025""}"
7339,342298515,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""37 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""435 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.02.2020"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""190 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 615 kg"", ""CO2-utslipp"": ""150 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""UF91414"", ""Chassis nr. (VIN)"": ""WBA31AE06L3L93446"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""28.02.2024""}"
7358,342287289,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""84 827 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""407 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""13.02.2020"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""Indium grey met."", ""Interi\u00f8rfarge"": ""STOFF"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 881 kg"", ""CO2-utslipp"": ""212 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""RZ43278"", ""Chassis nr. (VIN)"": ""WV1ZZZ7HZLH023789"", ""Maksimal tilhengervekt"": ""2 500 kg"", ""Neste frist for EU-kontroll"": ""13.02.2024""}"
7361,342285944,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""105 600 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""297 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.12.2019"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Deep black perl."", ""Interi\u00f8rfarge"": ""TITAN SORT"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 661 kg"", ""CO2-utslipp"": ""155 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""BE22550"", ""Chassis nr. (VIN)"": ""WV1ZZZ2KZLX025544"", ""Maksimal tilhengervekt"": ""1 450 kg"", ""Sist EU-godkjent"": ""28.11.2023"", ""Neste frist for EU-kontroll"": ""23.12.2025""}"
7373,342276796,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""52 400 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""205 926 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.07.2020"", ""Farge"": ""R\u00f8d"", ""Fargebeskrivelse"": ""R\u00f8d Elixir - met.lakk"", ""Interi\u00f8rfarge"": ""Stoff Cozy Mistral sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""100 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 090 kg"", ""CO2-utslipp"": ""133 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Str. lasterom"": ""265 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""TV96711"", ""Chassis nr. (VIN)"": ""VR3UPHNKSLT028512"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""10.07.2024""}"
7409,342218304,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""56 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""245 495 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.07.2020"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""170 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 290 kg"", ""CO2-utslipp"": ""103 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""XN45336"", ""Chassis nr. (VIN)"": ""SB1Z93BE00E120864"", ""Maksimal tilhengervekt"": ""750 kg""}"
7450,342198503,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""132 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""374 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.03.2020"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Svart skinn / Alcanatara"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""190 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 747 kg"", ""CO2-utslipp"": ""175 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CH12261"", ""Chassis nr. (VIN)"": ""TMBLJ9NP6L7046125"", ""Maksimal tilhengervekt"": ""2 200 kg""}"
7474,342192105,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""65 452 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""345 195 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""19.06.2020"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Interi\u00f8rfarge"": ""Sort Skinn/Alcantara"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""184 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 560 kg"", ""CO2-utslipp"": ""163 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AE60111"", ""Chassis nr. (VIN)"": ""TMBLK9NEXL0140772"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
7493,342178610,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""94 930 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 476 kr (avgifter)"", ""Pris eks omreg"": ""197 524 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""31.01.2020"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""Reflex silver met."", ""Interi\u00f8rfarge"": ""TITAN SORT"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""130 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 278 kg"", ""CO2-utslipp"": ""142 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""2"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""KZ66424"", ""Chassis nr. (VIN)"": ""WV1ZZZ2KZLX038900"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""31.01.2024""}"
7501,342176070,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""64 757 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""334 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""25.09.2019"", ""Farge"": ""Hvit"", ""Fargebeskrivelse"": ""Hvit"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""136 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 625 kg"", ""CO2-utslipp"": ""127 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Str. lasterom"": ""513 l"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CH10120"", ""Chassis nr. (VIN)"": ""TMAJ3817HLJ949655"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""25.09.2025""}"
7520,342159830,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""44 200 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""2 336 kr (avgifter)"", ""Pris eks omreg"": ""362 664 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.07.2020"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""156 Hk"", ""Sylindervolum"": ""2,3 l"", ""Vekt"": ""2 239 kg"", ""CO2-utslipp"": ""276 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Annet"", ""Antall d\u00f8rer"": ""6"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""SX15521"", ""Chassis nr. (VIN)"": ""ZCFC735B305320073"", ""Maksimal tilhengervekt"": ""3 500 kg"", ""Neste frist for EU-kontroll"": ""24.07.2024""}"
7527,342161846,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""14 900 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""El + Bensin"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""554 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.11.2020"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""306 Hk"", ""Sylindervolum"": ""2,5 l"", ""Vekt"": ""1 930 kg"", ""CO2-utslipp"": ""22 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BU20933"", ""Chassis nr. (VIN)"": ""JTMGBRFV40D004576"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""24.11.2024""}"
7544,342155224,"{""Modell\u00e5r"": ""2020"", ""Kilometer"": ""65 800 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 305 kr (avgifter)"", ""Pris eks omreg"": ""533 695 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""04.08.2020"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Hvit"", ""Fargebeskrivelse"": ""Alpinhvit"", ""Interi\u00f8rfarge"": ""Brunt Nappa-skinn"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""190 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 805 kg"", ""CO2-utslipp"": ""162 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DR84337"", ""Chassis nr. (VIN)"": ""WBA31DX07LCD61087"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
