Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Årsavgift,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
735,341293044,2010,206500,Manuell,Diesel,1845,Grå,Forhjulsdrift,109,1.6,1425,137,5,KombiFemDørs,5,3,Personbil,1300,41845
736,340826279,2006,362500,Automat,Diesel,1845,Sølv,Firehjulsdrift,185,2.4,2058,239,7,SUVOffroad,5,3,Personbil,2250,41845
737,328344740,2006,149725,Manuell,Diesel,1777,Grå,Bakhjulsdrift,122,2,1310,150,5,KombiFemDørs,5,4,Personbil,1200,41777
738,341244877,2010,167143,Manuell,Diesel,1845,Grå,Forhjulsdrift,105,1.6,1540,119,5,Stasjonsvogn,5,1,Personbil,1400,40345
739,341118110,2004,172000,Manuell,Bensin,1845,Sølv,Forhjulsdrift,110,1.6,1265,172,5,KombiFemDørs,4,5,Personbil,1300,41845
740,341171015,2004,250538,Automat,Bensin,1845,Svart,Forhjulsdrift,179,2,1586,243,5,Stasjonsvogn,5,3,Personbil,1600,41845
741,341192707,2006,259500,Manuell,Diesel,1845,Svart,Firehjulsdrift,140,2,1737,184,5,Stasjonsvogn,5,12,Personbil,2000,40845
742,331652711,2006,201168,Manuell,Bensin,1777,Svart,Firehjulsdrift,136,2,1540,224,5,SUVOffroad,5,4,Personbil,1500,44777
743,341172111,2007,169000,Manuell,Diesel,1845,Grå,Forhjulsdrift,136,2,1597,146,5,Sedan,4,7,Personbil,1700,41845
744,341161382,2009,253477,Manuell,Diesel,1845,Svart,Firehjulsdrift,150,2,1645,156,5,Stasjonsvogn,5,6,Personbil,1700,44845
745,333807401,2009,250895,Manuell,Diesel,1777,Grå,Forhjulsdrift,109,1.6,1406,132,5,Stasjonsvogn,4,4,Personbil,1300,40777
746,341142837,2003,126300,Automat,Bensin,1845,Grå,Forhjulsdrift,163,1.8,1545,199,5,Sedan,4,8,Personbil,1500,41845
747,341141968,2010,156000,Manuell,Bensin,1845,Brun,Bakhjulsdrift,95,1.5,1245,139,5,Flerbruksbil,5,3,Personbil,1000,44845
748,340737233,2014,208000,Manuell,Bensin,0,Grå,Firehjulsdrift,84,0.9,1050,114,5,KombiFemDørs,4,2,Personbil,800,45000
749,339091956,2015,261199,Manuell,Diesel,1476,Hvit,Forhjulsdrift,90,1.6,1390,128,3,Kasse,4,8,Varebil,960,45000
750,340846317,2005,277000,Automat,Bensin,1845,Blå,Forhjulsdrift,179,2,1553,227,5,Sedan,4,1,Personbil,1600,44845
751,341100952,2007,153000,Manuell,Diesel,1845,Sølv,Forhjulsdrift,125,1.8,1669,164,7,Flerbruksbil,5,5,Personbil,1450,40845
752,341099102,2003,317350,Automat,Diesel,1845,Sølv,Bakhjulsdrift,150,2.1,1735,188,5,Stasjonsvogn,5,4,Personbil,2100,44845
753,341096929,2008,137220,Manuell,Bensin,3074,Sølv,Firehjulsdrift,91,1.3,1060,151,5,KombiFemDørs,5,5,Personbil,1000,43074
754,341068031,2012,208000,Manuell,Diesel,0,Sølv,Forhjulsdrift,140,2,1750,169,5,SUVOffroad,5,9,Personbil,1045,45000
755,340999198,2007,263400,Automat,Diesel,0,Grå,Firehjulsdrift,155,2.2,2021,212,5,SUVOffroad,4,5,Personbil,2000,42880
756,339590200,2011,213211,Manuell,Diesel,1845,Svart,Forhjulsdrift,92,1.6,1378,119,5,Stasjonsvogn,5,2,Personbil,1300,41845
757,335882209,2011,176500,Manuell,Diesel,1845,Grå,Forhjulsdrift,110,1.7,1613,121,5,Stasjonsvogn,5,7,Personbil,1200,41845
758,319415760,2006,188000,Manuell,Diesel,1777,Svart,Bakhjulsdrift,122,2,1310,150,5,KombiFemDørs,4,6,Personbil,1200,44777
759,341018943,2007,275555,Manuell,Diesel,1845,Blå,Forhjulsdrift,131,2,1576,156,5,Stasjonsvogn,4,9,Personbil,1800,43845
760,341025408,2010,227100,Manuell,Bensin,1845,Grå,Forhjulsdrift,109,1.4,1415,138,5,Stasjonsvogn,5,1,Personbil,1200,44900
761,327315095,2011,131000,Manuell,Bensin,1845,Hvit,Forhjulsdrift,69,1.2,905,119,4,Cabriolet,2,1,Personbil,800,45000
762,340895314,2008,125700,Manuell,Diesel,1845,Rød,Firehjulsdrift,140,2,1491,164,5,KombiFemDørs,4,8,Personbil,1600,41845
763,340865949,2010,214000,Manuell,Diesel,1845,Rød,Forhjulsdrift,109,1.6,1570,130,7,KombiFemDørs,4,13,Personbil,1400,41845
764,340693498,2006,219000,Automat,Diesel,1845,Svart,Forhjulsdrift,105,1.9,1466,154,5,KombiFemDørs,4,11,Personbil,1400,41845
765,328519663,2008,254000,Automat,Diesel,1777,Svart,Bakhjulsdrift,177,2,1520,146,5,Stasjonsvogn,5,3,Personbil,1600,41776
766,340747124,2009,139962,Manuell,Diesel,1231,Grå,Forhjulsdrift,75,1.6,1433,153,3,Stasjonsvogn,5,5,Varebil,975,42990
767,340738241,2005,57700,Manuell,Bensin,3074,Sølv,Forhjulsdrift,65,1,890,134,5,KombiFemDørs,5,3,Personbil,650,43074
768,340694294,2012,151000,Automat,Bensin,1845,Grå,Firehjulsdrift,163,2,1469,195,5,SUVOffroad,5,2,Personbil,1600,40845
769,267523143,2006,251647,Automat,Diesel,1845,Sølv,Bakhjulsdrift,122,2.1,1510,188,5,Stasjonsvogn,5,5,Personbil,1500,41345
770,340618013,2011,124542,Manuell,Diesel,1845,Beige,Forhjulsdrift,90,1.6,1247,124,5,Flerbruksbil,5,2,Personbil,1200,41845
771,338796302,2010,242000,Manuell,Diesel,1231,Rød,Firehjulsdrift,105,1.9,1473,172,2,Kasse,5,4,Varebil,1500,41231
772,340613032,2009,227400,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.9,1320,135,5,KombiFemDørs,5,5,Personbil,1400,44845
773,340607606,2012,422307,Automat,Diesel,1231,Gul,Bakhjulsdrift,163,2.1,2170,219,3,Kasse,6,6,Varebil,2000,41231
774,340605138,2007,395000,Automat,Diesel,1231,Grå,Firehjulsdrift,170,3.2,2285,280,2,KombiFemDørs,4,8,Varebil,3395,41231
775,340494854,2006,261200,Manuell,Bensin,1845,Svart,Forhjulsdrift,140,2.4,1503,209,5,Sedan,4,7,Personbil,1600,41845
776,340485168,2013,146300,Manuell,Diesel,1476,Hvit,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,6,Varebil,1200,41476
777,340451825,2009,255000,Automat,Bensin,1845,Hvit,Forhjulsdrift,136,2,1390,180,5,Sedan,4,8,Personbil,1500,41845
778,339113662,2008,187000,Manuell,Diesel,1845,Grå,Forhjulsdrift,163,1.9,1326,135,5,KombiFemDørs,4,5,Personbil,1400,44845
779,340353840,2008,282000,Automat,Diesel,1845,Svart,Bakhjulsdrift,136,2.1,1615,176,5,Stasjonsvogn,4,4,Personbil,1800,41845
780,340361120,2010,257000,Manuell,Diesel,1845,Hvit,Firehjulsdrift,136,2,1538,169,5,SUVOffroad,5,3,Personbil,2100,41845
781,340038756,2011,202000,Manuell,Diesel,1231,Hvit,Forhjulsdrift,75,1.6,1429,147,3,Kasse,4,8,Varebil,750,41231
782,340350867,2011,139200,Manuell,Diesel,0,Hvit,Forhjulsdrift,90,1.6,1515,151,3,Kasse,4,8,Varebil,835,42000
783,340335241,2010,138973,Manuell,Gass,1231,Hvit,Forhjulsdrift,109,2,1478,157,2,Stasjonsvogn,6,6,Varebil,1300,45000
784,340292579,2008,302500,Manuell,Diesel,1845,Grå,Firehjulsdrift,150,2,1530,153,5,Stasjonsvogn,5,1,Personbil,1700,40845
785,340246317,2008,192000,Manuell,Diesel,0,Blå,Forhjulsdrift,116,1.9,1465,137,5,Sedan,4,4,Personbil,1300,45000
786,340249771,2012,132000,Automat,Diesel,1845,Grå,Forhjulsdrift,105,1.6,1315,123,5,Stasjonsvogn,5,3,Personbil,1400,44900
787,339856120,2007,195912,Manuell,Diesel,3074,Hvit,Forhjulsdrift,109,1.6,1110,118,4,KombiTredørs,3,5,Personbil,750,40074
788,340096424,2012,77200,Manuell,Diesel,1845,Sølv,Forhjulsdrift,89,1.6,1291,0,5,KombiFemDørs,5,1,Personbil,1400,44900
789,340077704,2006,145108,Automat,Diesel,1845,Grå,Firehjulsdrift,109,2,1618,240,5,SUVOffroad,5,8,Personbil,2000,41845
790,340031529,2008,218250,Manuell,Diesel,1845,Sølv,Forhjulsdrift,126,2,1465,155,5,Stasjonsvogn,4,9,Personbil,1300,43845
791,340011048,2009,150000,Manuell,Bensin,0,Grå,Forhjulsdrift,122,1.4,1215,144,5,Sedan,4,7,Personbil,1300,46845
792,339929466,2012,185194,Manuell,Bensin,3074,Svart,Forhjulsdrift,69,1.2,997,119,5,KombiFemDørs,5,2,Personbil,800,44074
793,339903447,2008,355000,Manuell,Diesel,1845,Blå,Forhjulsdrift,136,2,1664,157,5,Stasjonsvogn,5,9,Personbil,1600,41845
794,339846412,2011,234000,Manuell,Diesel,1231,Hvit,Forhjulsdrift,75,1.6,1359,149,2,Kasse,6,5,Varebil,1400,43231
795,339777920,2010,155325,Manuell,Diesel,1845,Grå,Forhjulsdrift,90,1.6,1082,109,5,KombiFemDørs,5,7,Personbil,1200,41845
796,339748824,2004,295823,Manuell,Diesel,1845,Svart,Firehjulsdrift,109,2,1815,216,5,SUVOffroad,5,4,Personbil,1850,41845
797,339491702,2010,242450,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.6,1239,99,5,KombiFemDørs,5,3,Personbil,1400,44845
798,339622964,2010,221400,Manuell,Diesel,1845,Grå,Forhjulsdrift,109,1.6,1539,129,5,Stasjonsvogn,5,4,Personbil,1300,44000
799,339698567,2010,206200,Manuell,Bensin,1845,Sølv,Forhjulsdrift,109,1.5,1345,147,5,Sedan,5,2,Personbil,1100,44900
800,339673798,2004,281000,Manuell,Diesel,1845,Svart,Firehjulsdrift,150,2,1745,191,5,SUVOffroad,5,4,Personbil,1700,40845
801,339656193,2008,284000,Automat,Diesel,1845,Svart,Firehjulsdrift,150,2,1790,233,5,SUVOffroad,5,2,Personbil,1700,41845
802,214615287,2012,250000,Manuell,Diesel,3982,Hvit,Forhjulsdrift,114,1.6,1315,99,5,Stasjonsvogn,5,3,Personbil,1300,43982
803,339382344,2007,290000,Manuell,Diesel,1845,Grønn,Firehjulsdrift,140,2,1570,180,5,SUVOffroad,5,8,Personbil,1500,40845
804,339483057,2010,148673,Manuell,Diesel,3074,Rød,Forhjulsdrift,95,1.6,1025,107,5,KombiTredørs,3,3,Personbil,750,44900
805,339477877,2011,216000,Manuell,Diesel,1845,Hvit,Forhjulsdrift,105,1.6,1295,114,5,Stasjonsvogn,4,7,Personbil,1400,41844
806,339418811,2010,126000,Manuell,Diesel,1845,Grå,Forhjulsdrift,90,1.6,1311,120,5,KombiFemDørs,5,2,Personbil,1520,41845
807,339355635,2004,221700,Manuell,Bensin,1845,Grå,Firehjulsdrift,128,2,1355,230,5,SUVOffroad,5,1,Personbil,1850,44900
808,325853225,2007,333000,Manuell,Diesel,1186,Hvit,Forhjulsdrift,120,2.2,2130,240,3,Kasse,4,8,Varebil,2500,44986
809,339248419,2010,118919,Manuell,Diesel,1845,Grå,Forhjulsdrift,90,1.4,1055,110,5,KombiFemDørs,4,3,Personbil,1050,43845
810,332614282,2010,145250,Manuell,Diesel,1777,Grå,Forhjulsdrift,90,1.6,1334,124,5,Stasjonsvogn,5,6,Personbil,1400,41376
811,334699996,2005,79650,Automat,Bensin,1845,Sølv,Forhjulsdrift,83,1.3,985,137,5,KombiFemDørs,5,7,Personbil,800,41900
812,339103460,2006,215000,Automat,Hybrid,0,Grå,Firehjulsdrift,272,3.3,2000,192,5,SUVOffroad,5,7,Personbil,2000,45000
813,331621829,2002,321340,Automat,Diesel,1777,Grønn,Bakhjulsdrift,163,2.5,1605,216,5,Sedan,4,6,Personbil,2000,41777
814,339044607,2008,276500,Automat,Diesel,1845,Grå,Firehjulsdrift,179,2.7,1950,229,5,Stasjonsvogn,5,5,Personbil,1900,44900
815,333140608,2007,250000,Manuell,Diesel,1186,Hvit,Forhjulsdrift,114,2,1786,227,3,Kasse,5,6,Varebil,2000,43186
816,328382848,2009,146486,Manuell,Diesel,1777,Svart,Forhjulsdrift,109,1.6,1500,137,5,KombiFemDørs,4,6,Personbil,1300,41777
817,338653309,2014,167700,Manuell,Bensin,3074,Blå,Forhjulsdrift,80,1,1024,99,5,KombiFemDørs,5,2,Personbil,650,44900
818,338588639,2012,187550,Manuell,Bensin,4305,Grå,Forhjulsdrift,99,1.3,1250,136,5,KombiFemDørs,5,2,Personbil,1000,44305
819,337335540,2007,228452,Manuell,Diesel,1231,Rød,Forhjulsdrift,90,2,1765,222,3,Kasse,6,5,Varebil,2000,42231
820,335206205,2012,270000,Manuell,Diesel,1845,Hvit,Forhjulsdrift,114,1.6,1315,99,5,Stasjonsvogn,5,3,Personbil,1300,44845
821,337472773,2005,221397,Manuell,Bensin,1845,Rød,Forhjulsdrift,109,1.6,1590,178,4,Cabriolet,2,6,Personbil,1200,41845
822,337198323,2008,289000,Manuell,Diesel,1845,Grå,Firehjulsdrift,140,2,1660,183,7,KombiFemDørs,5,11,Personbil,2000,41345
823,337255631,2003,335000,Manuell,Diesel,1845,Grå,Bakhjulsdrift,150,2,1415,153,5,Sedan,4,12,Personbil,1600,41845
824,337095177,2009,212420,Manuell,Diesel,1845,Grå,Forhjulsdrift,109,1.6,1318,118,5,Stasjonsvogn,5,3,Personbil,800,41345
825,336893061,2011,126000,Manuell,Diesel,0,Hvit,Forhjulsdrift,75,1.8,1500,159,2,Kasse,4,10,Varebil,1200,41000
826,328222285,2009,213658,Manuell,Diesel,1777,Blå,Forhjulsdrift,110,2,1538,154,5,KombiFemDørs,5,2,Personbil,1600,43777
827,336111510,2007,226715,Manuell,Diesel,1845,Rød,Forhjulsdrift,109,1.6,1373,129,4,Annet,2,12,Personbil,1300,40845
828,330450708,2013,263000,Manuell,Diesel,4147,Brun,Firehjulsdrift,90,1.4,1240,130,5,Flerbruksbil,5,2,Personbil,800,44147
829,335689453,2009,107000,Manuell,Bensin,1845,Grå,Bakhjulsdrift,95,1.4,1135,128,4,KombiTredørs,2,12,Personbil,650,43845
830,335674732,2011,190000,Manuell,Diesel,1845,Svart,Forhjulsdrift,116,1.6,1430,125,5,Stasjonsvogn,5,2,Personbil,1600,44845
831,335699576,2005,119040,Manuell,Bensin,1875,Svart,Forhjulsdrift,102,1.6,1412,173,5,KombiFemDørs,4,5,Personbil,1200,41875
832,318727826,2010,199000,Manuell,Diesel,1777,Gull,Forhjulsdrift,90,1.4,1055,110,5,KombiFemDørs,5,2,Personbil,1050,44777
833,334514593,2006,153900,Manuell,Diesel,1845,Grå,Forhjulsdrift,109,1.6,1614,155,7,Flerbruksbil,5,1,Personbil,1180,45000
834,319260579,2006,255600,Manuell,Bensin,1777,Svart,Firehjulsdrift,192,2.5,1740,272,5,SUVOffroad,4,6,Personbil,1800,42777
835,334010405,2013,68287,Manuell,Bensin,2961,Blå,Forhjulsdrift,80,1.2,845,96,5,KombiFemDørs,4,2,Personbil,200,41961
836,334012248,2010,149538,Manuell,Bensin,1845,Grå,Forhjulsdrift,120,1.4,1393,143,5,Flerbruksbil,5,2,Personbil,1050,44777
837,333827505,2012,169774,Manuell,Diesel,1422,Hvit,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,10,Varebil,1200,41422
838,323837200,2008,129000,Manuell,Diesel,1777,Svart,Forhjulsdrift,105,1.9,1552,137,5,Stasjonsvogn,5,4,Personbil,1200,45000
839,319217655,2007,195000,Manuell,Diesel,1777,Blå,Forhjulsdrift,105,1.9,1395,148,5,KombiFemDørs,4,5,Personbil,1400,45000
840,316476447,2010,185300,Automat,Diesel,1777,Grå,Forhjulsdrift,109,1.6,1539,135,7,Flerbruksbil,5,1,Personbil,1180,45000
841,314422910,2011,140400,Manuell,Diesel,1777,Svart,Forhjulsdrift,68,1.4,1145,104,5,KombiFemDørs,5,5,Personbil,950,44900
842,311224809,2013,137500,Manuell,Bensin,0,Brun,Forhjulsdrift,84,1.2,1029,105,5,KombiFemDørs,5,8,Personbil,900,42500
843,264275069,2009,269990,Manuell,Diesel,1777,Blå,Forhjulsdrift,136,2,1623,159,5,Stasjonsvogn,5,2,Personbil,1600,45000
844,341034680,2008,331000,Manuell,Diesel,1845,Svart,Forhjulsdrift,163,2.4,1685,172,5,Stasjonsvogn,4,5,Personbil,1800,49845
845,341522939,2006,262502,Manuell,Diesel,1845,Blå,Bakhjulsdrift,122,2,1310,150,5,KombiFemDørs,5,8,Personbil,1200,47845
846,341507198,2012,199800,Manuell,Diesel,1845,Oransje,Forhjulsdrift,116,1.7,1415,135,5,SUVOffroad,4,7,Personbil,1200,49845
847,341499737,2010,145000,Automat,Bensin,1845,Grå,Forhjulsdrift,102,1.6,1335,159,5,KombiFemDørs,4,4,Personbil,1200,46845
848,341501851,2007,96000,Manuell,Bensin,3074,Rød,Forhjulsdrift,120,1.6,1065,129,4,KombiTredørs,3,6,Personbil,750,45074
849,341503782,2011,264900,Manuell,Diesel,1845,Brun,Firehjulsdrift,116,1.8,1525,150,5,SUVOffroad,5,2,Personbil,1400,49999
850,341502152,2006,239000,Manuell,Diesel,1845,Blå,Firehjulsdrift,129,1.9,1665,205,5,SUVOffroad,4,3,Personbil,2000,46845
851,341489457,2012,221600,Manuell,Diesel,1845,Svart,Firehjulsdrift,110,2,1425,148,5,Stasjonsvogn,5,2,Personbil,1600,46845
852,341486892,2007,452000,Automat,Diesel,1845,Svart,Firehjulsdrift,185,2.4,2069,239,7,SUVOffroad,5,3,Personbil,2250,46845
853,339587052,2008,266300,Automat,Diesel,1845,Sølv,Forhjulsdrift,140,2,1696,193,7,Flerbruksbil,5,4,Personbil,1750,47845
854,329565854,2013,51200,Manuell,Bensin,2961,Svart,Forhjulsdrift,84,1.2,970,114,5,KombiFemDørs,5,2,Personbil,850,49961
855,335007600,2009,152000,Manuell,Bensin,1845,Svart,Forhjulsdrift,99,1.3,1032,128,5,KombiFemDørs,5,3,Personbil,1000,49845
856,341470156,2010,173500,Manuell,Diesel,0,Sølv,Firehjulsdrift,105,1.9,1539,172,2,Kasse,5,3,Varebil,1500,50000
857,341169006,2004,275200,Manuell,Bensin,1845,Svart,Firehjulsdrift,150,2,1400,216,5,SUVOffroad,4,4,Personbil,1500,46845
858,341441530,2011,221474,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.6,1377,109,5,Stasjonsvogn,4,3,Personbil,1400,46845
859,341246232,2009,214850,Manuell,Diesel,1231,Grå,Forhjulsdrift,114,2,1753,222,3,Kasse,4,2,Varebil,2000,48231
860,321370967,2013,158000,Manuell,Bensin,4147,Svart,Forhjulsdrift,125,1,1241,117,5,Stasjonsvogn,5,5,Personbil,1200,48000
861,341432799,2010,186000,Manuell,Diesel,1845,Brun,Forhjulsdrift,131,1.9,1540,149,7,Flerbruksbil,4,5,Personbil,1300,46845
862,341428038,2009,155000,Automat,Bensin,1845,Svart,Forhjulsdrift,99,1.4,1063,146,5,KombiFemDørs,5,3,Personbil,800,46845
863,341425776,2009,221000,Manuell,Diesel,0,Hvit,Forhjulsdrift,109,1.6,1393,118,5,Stasjonsvogn,4,8,Personbil,800,48000
864,341426054,2006,260000,Automat,Diesel,0,Sølv,Bakhjulsdrift,163,2,1445,179,5,Sedan,4,16,Personbil,1600,51845
865,341376190,2010,312000,Automat,Diesel,0,Grå,Forhjulsdrift,175,2.4,1690,179,5,Stasjonsvogn,4,7,Personbil,1800,48000
866,341409088,2008,241000,Manuell,Diesel,1845,Svart,Firehjulsdrift,150,2,1643,184,5,KombiFemDørs,5,11,Personbil,1400,48845
867,341399903,2012,117500,Manuell,Diesel,0,Hvit,Forhjulsdrift,75,1.8,1393,159,2,Kasse,4,3,Varebil,1200,50476
868,341379246,2011,235800,Manuell,Diesel,1845,Grønn,Forhjulsdrift,116,2,1645,139,5,Stasjonsvogn,5,4,Personbil,1800,49900
869,341138957,2013,167600,Automat,Diesel,1476,Hvit,Forhjulsdrift,90,1.6,1410,122,3,Kasse,4,5,Varebil,990,49000
870,341356009,2015,161800,Manuell,Diesel,0,Hvit,Forhjulsdrift,90,1.6,1390,128,3,Kasse,3,1,Varebil,1010,49900
871,341339579,2008,175900,Automat,Diesel,1231,Sølv,Forhjulsdrift,105,1.9,1484,177,2,Kasse,5,3,Varebil,1500,49231
872,341343368,2007,261500,Manuell,Diesel,1845,Svart,Firehjulsdrift,150,2,1820,191,5,SUVOffroad,4,5,Personbil,1700,46845
873,341340615,2010,121376,Manuell,Diesel,1845,Svart,Firehjulsdrift,90,1.4,1240,130,5,KombiFemDørs,4,2,Personbil,800,48845
874,341309858,2010,201955,Manuell,Diesel,1845,Grå,Forhjulsdrift,90,1.6,1617,147,5,KombiFemDørs,4,4,Personbil,1300,46845
875,341331999,2009,157200,Manuell,Bensin,1845,Svart,Forhjulsdrift,132,1.6,1365,152,5,Sedan,5,3,Personbil,1400,49900
876,341322508,2012,195557,Manuell,Diesel,0,Grå,Forhjulsdrift,105,1.6,1377,109,5,Stasjonsvogn,4,7,Personbil,1400,50000
877,341310749,2006,190000,Manuell,Bensin,0,Grå,Firehjulsdrift,165,2,1430,207,5,Sedan,4,7,Personbil,1300,50000
878,341316159,2011,197000,Manuell,Diesel,1231,Svart,Forhjulsdrift,102,1.6,1359,149,2,KombiFemDørs,6,5,Varebil,1500,46231
879,341307829,2008,198000,Manuell,Diesel,1845,Svart,Forhjulsdrift,126,2,1465,155,5,Stasjonsvogn,5,4,Personbil,1300,49900
880,341305117,2008,223483,Automat,Diesel,1845,Svart,Forhjulsdrift,140,2,1710,178,5,Stasjonsvogn,4,8,Personbil,1600,46845
881,341159604,2011,258000,Manuell,Diesel,1845,Grå,Forhjulsdrift,109,1.6,1729,119,5,Stasjonsvogn,4,4,Personbil,1300,48845
882,341301665,2007,174382,Manuell,Bensin,3074,Blå,Forhjulsdrift,120,1.6,1140,139,4,KombiTredørs,3,4,Personbil,750,48074
883,341300482,2008,238500,Manuell,Diesel,1845,Grå,Forhjulsdrift,126,2.4,1547,172,5,Stasjonsvogn,5,5,Personbil,1800,46845
884,341300275,2008,183000,Automat,Bensin,1845,Svart,Bakhjulsdrift,122,1.6,1365,152,5,KombiFemDørs,4,11,Personbil,1200,49995
885,341289830,2011,122300,Manuell,Bensin,1845,Rød,Forhjulsdrift,75,1.3,960,119,5,KombiFemDørs,5,3,Personbil,900,46845
886,341267547,2012,189000,Manuell,Bensin,4672,Blå,Forhjulsdrift,60,1.2,1098,124,5,KombiFemDørs,5,4,Personbil,500,47672
887,341264781,2007,228000,Manuell,Bensin,1845,Grønn,Firehjulsdrift,137,2,1465,220,5,SUVOffroad,5,3,Personbil,1500,47900
888,341241124,2010,341500,Automat,Diesel,1845,Hvit,Forhjulsdrift,140,2,1860,159,7,Flerbruksbil,4,4,Personbil,1800,49000
889,340348353,2013,229990,Manuell,Diesel,1476,Hvit,Forhjulsdrift,102,1.6,1422,134,2,Stasjonsvogn,6,9,Varebil,1500,46476
890,341231523,2010,123000,Manuell,Bensin,1845,Blå,Forhjulsdrift,122,1.4,1215,144,5,KombiFemDørs,4,4,Personbil,1300,49845
891,341023953,2008,143000,Manuell,Diesel,1845,Sølv,Forhjulsdrift,126,2,1465,155,5,Stasjonsvogn,4,8,Personbil,1300,45345
892,341220071,2010,182700,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.6,1452,109,5,Stasjonsvogn,5,1,Personbil,1400,49900
893,341154425,2007,194700,Manuell,Diesel,1845,Sølv,Forhjulsdrift,90,1.4,1235,128,5,KombiFemDørs,4,6,Personbil,1000,48845
894,297222799,2006,165000,Automat,Bensin,1777,Blå,Firehjulsdrift,218,2.5,1755,243,5,SUVOffroad,5,5,Personbil,1800,49777
895,341153221,2004,263766,Automat,Diesel,1845,Sølv,Bakhjulsdrift,122,2.1,1505,179,5,Stasjonsvogn,5,4,Personbil,1500,48845
896,341159047,2006,146677,Manuell,Bensin,1845,Rød,Bakhjulsdrift,116,1.6,1320,180,5,KombiFemDørs,4,6,Personbil,1200,48845
897,341158145,2010,162000,Manuell,Diesel,1845,Sølv,Forhjulsdrift,105,1.9,1528,140,7,Flerbruksbil,5,3,Personbil,1200,49845
898,334103309,2009,397000,Manuell,Diesel,1777,Sølv,Forhjulsdrift,84,1.9,1830,211,5,Flerbruksbil,4,9,Personbil,2200,49777
899,341150119,2013,100500,Manuell,Bensin,1845,Grå,Forhjulsdrift,101,1,1257,114,5,KombiFemDørs,4,6,Personbil,750,49845
900,341140667,2010,84000,Manuell,Bensin,1845,Sølv,Forhjulsdrift,69,1.2,1110,140,5,KombiFemDørs,5,2,Personbil,800,49500
901,341031273,2010,152745,Manuell,Bensin,1845,Svart,Forhjulsdrift,120,1.6,970,134,5,KombiTredørs,3,2,Personbil,900,50000
902,339117553,2009,96804,Manuell,Bensin,1845,Svart,Forhjulsdrift,80,1.4,1228,164,5,KombiFemDørs,4,1,Personbil,1000,49800
903,339235995,2004,381250,Automat,Diesel,1845,Svart,Firehjulsdrift,163,2.4,2044,239,5,SUVOffroad,5,13,Personbil,2250,45845
904,341089273,2010,230700,Automat,Diesel,1845,Svart,Forhjulsdrift,140,2,1594,159,5,Stasjonsvogn,5,1,Personbil,1800,46845
905,335348300,2007,192233,Automat,Diesel,1845,Sølv,Forhjulsdrift,140,2,1522,174,5,KombiFemDørs,4,7,Personbil,1400,49845
906,341027524,2010,222000,Manuell,Diesel,1845,Grå,Firehjulsdrift,90,1.4,1240,130,5,Flerbruksbil,5,2,Personbil,800,48845
907,341024972,2005,186156,Manuell,Bensin,1845,Grå,Bakhjulsdrift,116,1.6,1205,181,5,Sedan,4,15,Personbil,1200,46845
908,341016215,2009,298000,Manuell,Diesel,1845,Blå,Firehjulsdrift,136,2,1613,169,5,Flerbruksbil,4,6,Personbil,2100,49845
909,340926180,2008,217000,Automat,Diesel,1845,Svart,Forhjulsdrift,105,1.9,1654,167,7,Flerbruksbil,5,11,Personbil,1500,46845
910,340899864,2012,228000,Manuell,Diesel,1845,Hvit,Forhjulsdrift,105,1.6,1239,99,5,KombiFemDørs,4,6,Personbil,1400,49845
911,339921798,2012,99800,Manuell,Bensin,0,Blå,Forhjulsdrift,116,1.6,1270,135,5,KombiFemDørs,4,4,Personbil,1200,49900
912,340871817,2007,453000,Automat,Diesel,0,Svart,Bakhjulsdrift,170,2.1,1530,183,5,KombiFemDørs,5,10,Personbil,1800,51844
913,339309199,2014,308780,Manuell,Diesel,1476,Grå,Forhjulsdrift,95,1.6,1449,115,3,Kasse,4,3,Varebil,1200,49476
914,304211348,2013,203000,Manuell,Diesel,4305,Sølv,Firehjulsdrift,105,1.6,1496,143,5,Stasjonsvogn,5,4,Personbil,1500,49305
915,340830265,2011,96000,Manuell,Diesel,1845,Rød,Forhjulsdrift,90,1.6,1320,115,5,KombiFemDørs,5,5,Personbil,1300,50000
916,340805534,2003,148500,Manuell,Bensin,1845,Svart,Bakhjulsdrift,116,1.8,1310,172,5,Sedan,4,8,Personbil,1250,49000
917,340734426,2009,192500,Manuell,Diesel,1845,Svart,Forhjulsdrift,126,2,1520,142,5,Stasjonsvogn,4,8,Personbil,1600,49845
918,340707796,2009,297000,Manuell,Bensin,1845,Grå,Forhjulsdrift,147,1.8,1410,155,5,Stasjonsvogn,4,4,Personbil,1500,47000
919,336719511,2011,117000,Manuell,Bensin,3074,Grå,Forhjulsdrift,84,1.3,1078,115,5,KombiFemDørs,5,2,Personbil,900,49000
